,Degree,Country,Year,Undergraduate_enrollment,Total,Percentage,Undergraduate_enrollment_Lag,Change_rate,Proportional_Change,Tertiary Enrollment (%),Government expenditure on tertiary education (%),Individuals using the Internet (%)
1146,"Social sciences, journalism and information",Hungary,2019,3925,35871,10.941986562961723,3744.0,4.8344017094017095,0.5289795854423269,,80.3717,52.3610382080078
1147,"Social sciences, journalism and information",Hungary,2020,4263,39069,10.911464332335099,3925.0,8.611464968152866,0.9396369284915321,,84.7712,54.6020393371582
1148,"Social sciences, journalism and information",Hungary,2021,4856,34130,14.227951948432464,4263.0,13.910391742904057,1.9791638530191062,,88.6408,56.5250091552734
1149,"Social sciences, journalism and information",Hungary,2022,5470,37871,14.443769639037786,4856.0,12.644151565074136,1.8262921248700992,,89.1428,58.0702514648438
1150,"Agriculture, forestry, fisheries and veterinary",Ireland,2014,830,42206,1.9665450409894327,419.0,98.09069212410502,1.9289976416387993,20.84728,83.4917,73.813232421875
1151,"Agriculture, forestry, fisheries and veterinary",Ireland,2015,789,41846,1.885484873106151,830.0,-4.9397590361445785,-0.09313840939440024,23.3454,83.4948,77.2321472167969
1152,"Agriculture, forestry, fisheries and veterinary",Ireland,2016,758,43377,1.7474698572976461,789.0,-3.929024081115336,-0.06865851150345631,19.58165,83.5,77.5571365356445
1153,"Agriculture, forestry, fisheries and veterinary",Ireland,2017,798,44189,1.8058792912263233,758.0,5.277044854881266,0.09529706022302498,,84.114,77.7806167602539
1154,"Agriculture, forestry, fisheries and veterinary",Ireland,2018,847,44474,1.904483518460224,798.0,6.140350877192982,0.11694197043176813,,87.0001,77.2828826904297
1155,"Agriculture, forestry, fisheries and veterinary",Ireland,2019,865,42887,2.0169282066826777,847.0,2.125147579693034,0.04286270096846304,,87.0001,75.1799392700195
1156,"Agriculture, forestry, fisheries and veterinary",Ireland,2020,935,47927,1.9508836355290338,865.0,8.092485549132949,0.15787497628558655,,91.9999,74.6803131103516
1157,"Agriculture, forestry, fisheries and veterinary",Ireland,2021,917,45663,2.0081904386483584,935.0,-1.9251336898395723,-0.038660350690556636,,94.456,78.7776031494141
1158,"Agriculture, forestry, fisheries and veterinary",Ireland,2022,1028,45671,2.250881303234,917.0,12.104689203925844,0.2724621861057513,,95.5905,76.6049499511719
1159,Arts and humanities,Ireland,2014,8181,42206,19.383499976306688,4178.0,95.81139301101005,18.57160134158824,20.84728,83.4917,73.813232421875
1160,Arts and humanities,Ireland,2015,8333,41846,19.913492329015916,8181.0,1.8579635741351914,0.3699854338113213,23.3454,83.4948,77.2321472167969
1161,Arts and humanities,Ireland,2016,8434,43377,19.443483873942412,8333.0,1.2120484819392774,0.23566445113022721,19.58165,83.5,77.5571365356445
1162,Arts and humanities,Ireland,2017,9014,44189,20.398741768313382,8434.0,6.876926725160066,1.402806524261532,,84.114,77.7806167602539
1163,Arts and humanities,Ireland,2018,9363,44474,21.052749921302333,9014.0,3.871755047703572,0.8151109077584329,,87.0001,77.2828826904297
1164,Arts and humanities,Ireland,2019,8490,42887,19.796208641313218,9363.0,-9.323934636334508,-1.845785554188448,,87.0001,75.1799392700195
1165,Arts and humanities,Ireland,2020,9000,47927,18.778559058568238,8490.0,6.007067137809187,1.128040650161343,,91.9999,74.6803131103516
1166,Arts and humanities,Ireland,2021,8638,45663,18.916847338107438,9000.0,-4.022222222222222,-0.7608776373772104,,94.456,78.7776031494141
1167,Arts and humanities,Ireland,2022,8406,45671,18.405552757767513,8638.0,-2.6858068997453115,-0.49433760590438325,,95.5905,76.6049499511719
1168,"Business, administration and law",Ireland,2014,7153,42206,16.947827323129413,5007.0,42.85999600559217,7.2638381137279255,20.84728,83.4917,73.813232421875
1169,"Business, administration and law",Ireland,2015,7583,41846,18.12120632796444,7153.0,6.011463721515448,1.089349744306544,23.3454,83.4948,77.2321472167969
1170,"Business, administration and law",Ireland,2016,8397,43377,19.35818521336192,7583.0,10.734537781880523,2.078011705614744,19.58165,83.5,77.5571365356445
1171,"Business, administration and law",Ireland,2017,8200,44189,18.556654370997308,8397.0,-2.346075979516494,-0.4353532107998654,,84.114,77.7806167602539
1172,"Business, administration and law",Ireland,2018,8539,44474,19.199982011962046,8200.0,4.134146341463415,0.7937553539091626,,87.0001,77.2828826904297
1173,"Business, administration and law",Ireland,2019,8296,42887,19.343857112878027,8539.0,-2.845766483194754,-0.5504810022753673,,87.0001,75.1799392700195
1174,"Business, administration and law",Ireland,2020,9178,47927,19.149957226615477,8296.0,10.631629701060753,2.035952540245281,,91.9999,74.6803131103516
1175,"Business, administration and law",Ireland,2021,9066,45663,19.854148873267196,9178.0,-1.220309435606886,-0.24228205205991785,,94.456,78.7776031494141
1176,"Business, administration and law",Ireland,2022,8743,45671,19.143438943749864,9066.0,-3.562761967791749,-0.6820351620153546,,95.5905,76.6049499511719
1177,Education,Ireland,2014,2243,42206,5.31441027342084,1482.0,51.34952766531714,2.728924573598691,20.84728,83.4917,73.813232421875
1178,Education,Ireland,2015,1890,41846,4.516560722649715,2243.0,-15.737851092287118,-0.7108096010233392,23.3454,83.4948,77.2321472167969
1179,Education,Ireland,2016,1898,43377,4.37559075085875,1890.0,0.4232804232804233,0.01852101905125397,19.58165,83.5,77.5571365356445
1180,Education,Ireland,2017,1764,44189,3.9919436963950305,1898.0,-7.060063224446786,-0.2818337488498072,,84.114,77.7806167602539
1181,Education,Ireland,2018,1999,44474,4.494760983945676,1764.0,13.321995464852607,0.5987918544372074,,87.0001,77.2828826904297
1182,Education,Ireland,2019,1966,42887,4.584139715997855,1999.0,-1.6508254127063533,-0.07567614338565744,,87.0001,75.1799392700195
1183,Education,Ireland,2020,2272,47927,4.7405429090074485,1966.0,15.564598168870802,0.7378464548099081,,91.9999,74.6803131103516
1184,Education,Ireland,2021,2372,45663,5.1945776668199635,2272.0,4.401408450704225,0.22863458040580822,,94.456,78.7776031494141
1185,Education,Ireland,2022,2393,45671,5.239648792450351,2372.0,0.885328836424958,0.04638812168695506,,95.5905,76.6049499511719
1186,"Engineering, manufacturing and construction",Ireland,2014,4571,42206,10.830213713689997,1941.0,135.4971664090675,14.674632698096183,20.84728,83.4917,73.813232421875
1187,"Engineering, manufacturing and construction",Ireland,2015,4485,41846,10.717870286287818,4571.0,-1.8814263837234741,-0.20164883933947764,23.3454,83.4948,77.2321472167969
1188,"Engineering, manufacturing and construction",Ireland,2016,4717,43377,10.874426539410287,4485.0,5.172798216276477,0.5625121420609112,19.58165,83.5,77.5571365356445
1189,"Engineering, manufacturing and construction",Ireland,2017,4794,44189,10.848853787141596,4717.0,1.6323934704261183,0.17709598083737607,,84.114,77.7806167602539
1190,"Engineering, manufacturing and construction",Ireland,2018,4672,44474,10.505014165579889,4794.0,-2.5448477263245723,-0.26733661414283405,,87.0001,77.2828826904297
1191,"Engineering, manufacturing and construction",Ireland,2019,4680,42887,10.912397696271597,4672.0,0.17123287671232876,0.018685612493615746,,87.0001,75.1799392700195
1192,"Engineering, manufacturing and construction",Ireland,2020,5635,47927,11.757464477225781,4680.0,20.405982905982906,2.399226191399705,,91.9999,74.6803131103516
1193,"Engineering, manufacturing and construction",Ireland,2021,5309,45663,11.626480958325121,5635.0,-5.7852706299911265,-0.6726233881834941,,94.456,78.7776031494141
1194,"Engineering, manufacturing and construction",Ireland,2022,5580,45671,12.217818747126184,5309.0,5.104539461292146,0.6236633792562057,,95.5905,76.6049499511719
1195,Health and welfare,Ireland,2014,6258,42206,14.827275742785385,5090.0,22.94695481335953,3.402408264749181,20.84728,83.4917,73.813232421875
1196,Health and welfare,Ireland,2015,5578,41846,13.329828418486832,6258.0,-10.866091403004155,-1.4484313398164026,23.3454,83.4948,77.2321472167969
1197,Health and welfare,Ireland,2016,5616,43377,12.946953454595754,5578.0,0.6812477590534242,0.08820083027512345,19.58165,83.5,77.5571365356445
1198,Health and welfare,Ireland,2017,6074,44189,13.745502274321664,5616.0,8.155270655270655,1.1209829133973153,,84.114,77.7806167602539
1199,Health and welfare,Ireland,2018,6151,44474,13.83055268246616,6074.0,1.26769838656569,0.17532969320874126,,87.0001,77.2828826904297
1200,Health and welfare,Ireland,2019,6210,42887,14.479912327745005,6151.0,0.9591936270525119,0.1388903962505211,,87.0001,75.1799392700195
1201,Health and welfare,Ireland,2020,7446,47927,15.536127861122123,6210.0,19.903381642512077,3.0922148206677846,,91.9999,74.6803131103516
1202,Health and welfare,Ireland,2021,6907,45663,15.126032017169262,7446.0,-7.238785925329036,-1.0949410767196122,,94.456,78.7776031494141
1203,Health and welfare,Ireland,2022,6673,45671,14.611022311751439,6907.0,-3.3878673809179096,-0.49500205891846494,,95.5905,76.6049499511719
1204,Information and communication technologies,Ireland,2014,3727,42206,8.830498033454958,1856.0,100.80818965517241,8.901865205061545,20.84728,83.4917,73.813232421875
1205,Information and communication technologies,Ireland,2015,3776,41846,9.023562586627158,3727.0,1.314730346122887,0.11863551562777855,23.3454,83.4948,77.2321472167969
1206,Information and communication technologies,Ireland,2016,4157,43377,9.583419784678517,3776.0,10.090042372881355,0.9669711170451574,19.58165,83.5,77.5571365356445
1207,Information and communication technologies,Ireland,2017,4361,44189,9.868971916087714,4157.0,4.9073851335097425,0.48430846064034005,,84.114,77.7806167602539
1208,Information and communication technologies,Ireland,2018,3993,44474,8.978279444169628,4361.0,-8.438431552396239,-0.7576259654791155,,87.0001,77.2828826904297
1209,Information and communication technologies,Ireland,2019,3435,42887,8.009420103994218,3993.0,-13.974455296769348,-1.1192728319631289,,87.0001,75.1799392700195
1210,Information and communication technologies,Ireland,2020,3460,47927,7.219312704738456,3435.0,0.727802037845706,0.05254230498354044,,91.9999,74.6803131103516
1211,Information and communication technologies,Ireland,2021,2963,45663,6.488842169809255,3460.0,-14.364161849710982,-0.9320677914436992,,94.456,78.7776031494141
1212,Information and communication technologies,Ireland,2022,3065,45671,6.711042017910709,2963.0,3.442456969287884,0.23102473365740547,,95.5905,76.6049499511719
1213,"Natural sciences, mathematics and statistics",Ireland,2014,4353,42206,10.313699474008434,2464.0,76.66396103896103,7.906890546429356,20.84728,83.4917,73.813232421875
1214,"Natural sciences, mathematics and statistics",Ireland,2015,4651,41846,11.11456292118721,4353.0,6.845853434413049,0.7608866874600939,23.3454,83.4948,77.2321472167969
1215,"Natural sciences, mathematics and statistics",Ireland,2016,4634,43377,10.6830808954054,4651.0,-0.3655127929477532,-0.03904802735366411,19.58165,83.5,77.5571365356445
1216,"Natural sciences, mathematics and statistics",Ireland,2017,4674,44189,10.577292991468465,4634.0,0.8631851532153647,0.0913016227144451,,84.114,77.7806167602539
1217,"Natural sciences, mathematics and statistics",Ireland,2018,4668,44474,10.49602014660251,4674.0,-0.12836970474967907,-0.013473710072660475,,87.0001,77.2828826904297
1218,"Natural sciences, mathematics and statistics",Ireland,2019,4592,42887,10.70720731223914,4668.0,-1.6281062553556127,-0.174324712024459,,87.0001,75.1799392700195
1219,"Natural sciences, mathematics and statistics",Ireland,2020,5363,47927,11.189934692344607,4592.0,16.79006968641115,1.8787978327085568,,91.9999,74.6803131103516
1220,"Natural sciences, mathematics and statistics",Ireland,2021,4997,45663,10.943214418675952,5363.0,-6.824538504568338,-0.7468238816400146,,94.456,78.7776031494141
1221,"Natural sciences, mathematics and statistics",Ireland,2022,5214,45671,11.416434936830811,4997.0,4.342605563338003,0.49577073870167826,,95.5905,76.6049499511719
1222,Services,Ireland,2014,2062,42206,4.885561294602663,588.0,250.68027210884352,12.247138347354294,20.84728,83.4917,73.813232421875
1223,Services,Ireland,2015,2241,41846,5.3553505711418055,2062.0,8.680892337536372,0.46489221737845937,23.3454,83.4948,77.2321472167969
1224,Services,Ireland,2016,2248,43377,5.182469972566106,2241.0,0.31236055332440876,0.016187991882178825,19.58165,83.5,77.5571365356445
1225,Services,Ireland,2017,2103,44189,4.759102944171627,2248.0,-6.450177935943061,-0.30697060805377485,,84.114,77.7806167602539
1226,Services,Ireland,2018,2031,44474,4.566713135764717,2103.0,-3.4236804564907275,-0.15634966513317144,,87.0001,77.2828826904297
1227,Services,Ireland,2019,1707,42887,3.980227108447781,2031.0,-15.952732644017726,-0.6349549892353921,,87.0001,75.1799392700195
1228,Services,Ireland,2020,1884,47927,3.9309783629269512,1707.0,10.369068541300527,0.4076058407955889,,91.9999,74.6803131103516
1229,Services,Ireland,2021,1742,45663,3.8149048463745263,1884.0,-7.537154989384288,-0.2875352909687806,,94.456,78.7776031494141
1230,Services,Ireland,2022,1535,45671,3.3609949420857874,1742.0,-11.882893226176808,-0.3993834403052572,,95.5905,76.6049499511719
1231,"Social sciences, journalism and information",Ireland,2014,2689,42206,6.371132066530825,1379.0,94.99637418419144,6.052344457690632,20.84728,83.4917,73.813232421875
1232,"Social sciences, journalism and information",Ireland,2015,2360,41846,5.639726616641973,2689.0,-12.235031610264038,-0.6900223342786199,23.3454,83.4948,77.2321472167969
1233,"Social sciences, journalism and information",Ireland,2016,2518,43377,5.80491965788321,2360.0,6.694915254237288,0.388634451671842,19.58165,83.5,77.5571365356445
1234,"Social sciences, journalism and information",Ireland,2017,2205,44189,4.989929620493788,2518.0,-12.43050039714059,-0.6202732212925163,,84.114,77.7806167602539
1235,"Social sciences, journalism and information",Ireland,2018,2211,44474,4.971443989746819,2205.0,0.27210884353741494,0.013527738747610388,,87.0001,77.2828826904297
1236,"Social sciences, journalism and information",Ireland,2019,2612,42887,6.090423671508849,2211.0,18.136589778380824,1.1045951570669599,,87.0001,75.1799392700195
1237,"Social sciences, journalism and information",Ireland,2020,2754,47927,5.746239071921881,2612.0,5.436447166921899,0.31239125123005634,,91.9999,74.6803131103516
1238,"Social sciences, journalism and information",Ireland,2021,2752,45663,6.026761272802926,2754.0,-0.07262164124909223,-0.004376732950474166,,94.456,78.7776031494141
1239,"Social sciences, journalism and information",Ireland,2022,3034,45671,6.643165247093341,2752.0,10.247093023255815,0.6807313225582566,,95.5905,76.6049499511719
1240,"Agriculture, forestry, fisheries and veterinary",Italy,2014,8552,226525,3.775300739432734,7898.0,8.280577361357306,0.31261669835262196,19.58569,55.6385,60.8831481933594
1241,"Agriculture, forestry, fisheries and veterinary",Italy,2015,7951,229244,3.4683568599396275,8552.0,-7.027595884003741,-0.24374210393167867,18.59916,58.1417,60.941291809082
1242,"Agriculture, forestry, fisheries and veterinary",Italy,2016,8371,240020,3.4876260311640697,7951.0,5.282354420827569,0.18422876783912834,19.11673,61.3243,61.3571014404297
1243,"Agriculture, forestry, fisheries and veterinary",Italy,2017,8204,255436,3.2117634162764843,8371.0,-1.9949826782941105,-0.06407412382250302,,63.0773,62.69580078125
1244,"Agriculture, forestry, fisheries and veterinary",Italy,2018,8347,277962,3.002928457846756,8204.0,1.74305216967333,0.052342609638235754,,74.3872,64.4753265380859
1245,"Agriculture, forestry, fisheries and veterinary",Italy,2019,8244,285498,2.887585902528214,8347.0,-1.2339762789025999,-0.035632125070133705,,67.8507,65.6895065307617
1246,"Agriculture, forestry, fisheries and veterinary",Italy,2020,7909,298967,2.645442473584041,8244.0,-4.063561377971858,-0.10749917863302447,,70.4834,68.7231063842773
1247,"Agriculture, forestry, fisheries and veterinary",Italy,2021,7821,314639,2.4857058406618378,7909.0,-1.1126564673157162,-0.02765736679456843,,74.8623,71.2745208740234
1248,"Agriculture, forestry, fisheries and veterinary",Italy,2022,6979,314702,2.2176535261930335,7821.0,-10.765886715253805,-0.23875006636677334,,85.0607,73.8962097167969
1249,Arts and humanities,Italy,2014,49280,226525,21.754773203840635,46838.0,5.2137153593236265,1.1342319519146598,19.58569,55.6385,60.8831481933594
1250,Arts and humanities,Italy,2015,52413,229244,22.86341191045349,49280.0,6.357548701298701,1.4535525469856085,18.59916,58.1417,60.941291809082
1251,Arts and humanities,Italy,2016,54632,240020,22.76143654695442,52413.0,4.233682483353367,0.9636469520480008,19.11673,61.3243,61.3571014404297
1252,Arts and humanities,Italy,2017,58778,255436,23.010852033386055,54632.0,7.5889588519548985,1.7462840922978946,,63.0773,62.69580078125
1253,Arts and humanities,Italy,2018,63172,277962,22.72684755470172,58778.0,7.47558610364422,1.698965057595688,,74.3872,64.4753265380859
1254,Arts and humanities,Italy,2019,63641,285498,22.291224456913884,63172.0,0.7424175267523586,0.16549395729583694,,67.8507,65.6895065307617
1255,Arts and humanities,Italy,2020,65686,298967,21.970986764425504,63641.0,3.213337313995695,0.7060019159543401,,70.4834,68.7231063842773
1256,Arts and humanities,Italy,2021,69101,314639,21.961994539774153,65686.0,5.198976950948452,1.1417990340914157,,74.8623,71.2745208740234
1257,Arts and humanities,Italy,2022,65764,314702,20.897229760217602,69101.0,-4.829163109072228,-1.0091613103984913,,85.0607,73.8962097167969
1258,"Business, administration and law",Italy,2014,29731,226525,13.124820659971306,31311.0,-5.046149915365207,-0.6622981266249773,19.58569,55.6385,60.8831481933594
1259,"Business, administration and law",Italy,2015,28711,229244,12.524210012039573,29731.0,-3.4307625037839298,-0.4296759009882065,18.59916,58.1417,60.941291809082
1260,"Business, administration and law",Italy,2016,39072,240020,16.27864344637947,28711.0,36.08721395980635,5.874508890248952,19.11673,61.3243,61.3571014404297
1261,"Business, administration and law",Italy,2017,42117,255436,16.488278864373072,39072.0,7.793304668304668,1.2849818064602785,,63.0773,62.69580078125
1262,"Business, administration and law",Italy,2018,36061,277962,12.973356070254207,42117.0,-14.378991856020134,-1.8654378127943463,,74.3872,64.4753265380859
1263,"Business, administration and law",Italy,2019,36737,285498,12.86769084196737,36061.0,1.8746013699010011,0.24121790879814597,,67.8507,65.6895065307617
1264,"Business, administration and law",Italy,2020,39629,298967,13.255309114383861,36737.0,7.872172469172768,1.043480794806275,,70.4834,68.7231063842773
1265,"Business, administration and law",Italy,2021,43072,314639,13.689339210968761,39629.0,8.688081960180675,1.1893410104561166,,74.8623,71.2745208740234
1266,"Business, administration and law",Italy,2022,44503,314702,14.141314640517061,43072.0,3.3223439821693908,0.46982311595885756,,85.0607,73.8962097167969
1267,Education,Italy,2014,9146,226525,4.037523452157599,9176.0,-0.3269398430688753,-0.013200272838353089,19.58569,55.6385,60.8831481933594
1268,Education,Italy,2015,9418,229244,4.108286367364031,9146.0,2.973977695167286,0.12217952021900465,18.59916,58.1417,60.941291809082
1269,Education,Italy,2016,9042,240020,3.767186067827681,9418.0,-3.99235506476959,-0.1503994437782128,19.11673,61.3243,61.3571014404297
1270,Education,Italy,2017,9863,255436,3.8612411719569675,9042.0,9.079849590798496,0.35059489075167777,,63.0773,62.69580078125
1271,Education,Italy,2018,11409,277962,4.104517883739504,9863.0,15.674743992699991,0.6433726704107546,,74.3872,64.4753265380859
1272,Education,Italy,2019,11379,285498,3.9856671500325747,11409.0,-0.2629503023928477,-0.01048032382338305,,67.8507,65.6895065307617
1273,Education,Italy,2020,12374,298967,4.138918342158164,11379.0,8.744177871517708,0.3619143817951818,,70.4834,68.7231063842773
1274,Education,Italy,2021,12548,314639,3.988062509733377,12374.0,1.4061742363019234,0.05607910753948663,,74.8623,71.2745208740234
1275,Education,Italy,2022,12537,314702,3.9837687717269037,12548.0,-0.08766337264902774,-0.00349230606383455,,85.0607,73.8962097167969
1276,"Engineering, manufacturing and construction",Italy,2014,40505,226525,17.881028584041495,41199.0,-1.684506905507415,-0.30120716127393377,19.58569,55.6385,60.8831481933594
1277,"Engineering, manufacturing and construction",Italy,2015,27165,229244,11.849819406396678,40505.0,-32.93420565362301,-3.902643892885611,18.59916,58.1417,60.941291809082
1278,"Engineering, manufacturing and construction",Italy,2016,40956,240020,17.063578035163737,27165.0,50.76753175041414,8.662757396758444,19.11673,61.3243,61.3571014404297
1279,"Engineering, manufacturing and construction",Italy,2017,42513,255436,16.643307912745268,40956.0,3.801640785232933,0.632718781622824,,63.0773,62.69580078125
1280,"Engineering, manufacturing and construction",Italy,2018,45391,277962,16.329929990430347,42513.0,6.769693975960295,1.1054862868406967,,74.3872,64.4753265380859
1281,"Engineering, manufacturing and construction",Italy,2019,46708,285498,16.36018465978746,45391.0,2.9014562358176734,0.4746835980026896,,67.8507,65.6895065307617
1282,"Engineering, manufacturing and construction",Italy,2020,49254,298967,16.47472798001117,46708.0,5.450886357797379,0.8980186999466567,,70.4834,68.7231063842773
1283,"Engineering, manufacturing and construction",Italy,2021,49126,314639,15.613449063847774,49254.0,-0.2598773703658586,-0.04057582085054037,,74.8623,71.2745208740234
1284,"Engineering, manufacturing and construction",Italy,2022,50443,314702,16.02881456107683,49126.0,2.6808614582909254,0.42971031178883246,,85.0607,73.8962097167969
1285,Health and welfare,Italy,2014,18443,226525,8.141706213442225,18636.0,-1.0356299635114832,-0.08431794908748387,19.58569,55.6385,60.8831481933594
1286,Health and welfare,Italy,2015,24801,229244,10.818603758440789,18443.0,34.47378409152524,3.729582101402512,18.59916,58.1417,60.941291809082
1287,Health and welfare,Italy,2016,22334,240020,9.305057911840679,24801.0,-9.947179549211725,-0.9255908176489237,19.11673,61.3243,61.3571014404297
1288,Health and welfare,Italy,2017,23289,255436,9.117352291767801,22334.0,4.275991761439957,0.3898572328574483,,63.0773,62.69580078125
1289,Health and welfare,Italy,2018,18920,277962,6.806685805973478,23289.0,-18.759929580488645,-1.2769294639657405,,74.3872,64.4753265380859
1290,Health and welfare,Italy,2019,18858,285498,6.605300212260682,18920.0,-0.3276955602536998,-0.021645275537006462,,67.8507,65.6895065307617
1291,Health and welfare,Italy,2020,19715,298967,6.594373292035576,18858.0,4.5444904019514265,0.29968066132540505,,70.4834,68.7231063842773
1292,Health and welfare,Italy,2021,20140,314639,6.400986527417135,19715.0,2.155718995688562,0.13798728248299683,,74.8623,71.2745208740234
1293,Health and welfare,Italy,2022,20768,314702,6.599258981512669,20140.0,3.118172790466733,0.2057762979339601,,85.0607,73.8962097167969
1294,Information and communication technologies,Italy,2014,4628,226525,2.043041606886657,4166.0,11.089774363898224,0.22656870436429083,19.58569,55.6385,60.8831481933594
1295,Information and communication technologies,Italy,2015,17223,229244,7.512955628064421,4628.0,272.1477960242005,20.44634315805345,18.59916,58.1417,60.941291809082
1296,Information and communication technologies,Italy,2016,5489,240020,2.286892758936755,17223.0,-68.129826394937,-1.5580560665019965,19.11673,61.3243,61.3571014404297
1297,Information and communication technologies,Italy,2017,6182,255436,2.4201756995881554,5489.0,12.625250501002002,0.30555324463738226,,63.0773,62.69580078125
1298,Information and communication technologies,Italy,2018,6992,277962,2.51545175239781,6182.0,13.102555807182142,0.3295884696606642,,74.3872,64.4753265380859
1299,Information and communication technologies,Italy,2019,6949,285498,2.433992532346987,6992.0,-0.6149885583524027,-0.014968775585085874,,67.8507,65.6895065307617
1300,Information and communication technologies,Italy,2020,7390,298967,2.4718447186478776,6949.0,6.346236868614189,0.15686912086972427,,70.4834,68.7231063842773
1301,Information and communication technologies,Italy,2021,8250,314639,2.6220525745378036,7390.0,11.637347767253045,0.30513737673917607,,74.8623,71.2745208740234
1302,Information and communication technologies,Italy,2022,8970,314702,2.8503155366028814,8250.0,8.727272727272728,0.24875481046716058,,85.0607,73.8962097167969
1303,"Natural sciences, mathematics and statistics",Italy,2014,21396,226525,9.445315086635029,23708.0,-9.75198245318036,-0.9211054698962455,19.58569,55.6385,60.8831481933594
1304,"Natural sciences, mathematics and statistics",Italy,2015,23289,229244,10.159044511524838,21396.0,8.847448121144138,0.898816192761101,18.59916,58.1417,60.941291809082
1305,"Natural sciences, mathematics and statistics",Italy,2016,26700,240020,11.124072993917174,23289.0,14.646399587788226,1.6292761811263463,19.11673,61.3243,61.3571014404297
1306,"Natural sciences, mathematics and statistics",Italy,2017,28895,255436,11.312031193723673,26700.0,8.220973782771535,0.9299591187349611,,63.0773,62.69580078125
1307,"Natural sciences, mathematics and statistics",Italy,2018,33297,277962,11.978975543419605,28895.0,15.234469631424123,1.8249333913179824,,74.3872,64.4753265380859
1308,"Natural sciences, mathematics and statistics",Italy,2019,35866,285498,12.562609895691038,33297.0,7.7154097966783795,0.9692568346106338,,67.8507,65.6895065307617
1309,"Natural sciences, mathematics and statistics",Italy,2020,36361,298967,12.162211882916843,35866.0,1.380137177270953,0.16785520777460095,,70.4834,68.7231063842773
1310,"Natural sciences, mathematics and statistics",Italy,2021,38480,314639,12.229888856753295,36361.0,5.827672506256704,0.7127178704507641,,74.8623,71.2745208740234
1311,"Natural sciences, mathematics and statistics",Italy,2022,36818,314702,11.699321898176688,38480.0,-4.3191268191268195,-0.5053085497601262,,85.0607,73.8962097167969
1312,Services,Italy,2014,10349,226525,4.568590663282198,9950.0,4.010050251256281,0.1832027813718188,19.58569,55.6385,60.8831481933594
1313,Services,Italy,2015,0,229244,0.0,10349.0,-100.0,-0.0,18.59916,58.1417,60.941291809082
1314,Services,Italy,2016,217,240020,0.09040913257228564,0.0,inf,inf,19.11673,61.3243,61.3571014404297
1315,Services,Italy,2017,338,255436,0.13232277361061087,217.0,55.76036866359447,0.07378366639117012,,63.0773,62.69580078125
1316,Services,Italy,2018,10952,277962,3.9401069210899333,338.0,3140.2366863905327,123.72868301907855,,74.3872,64.4753265380859
1317,Services,Italy,2019,12198,285498,4.272534308471513,10952.0,11.37691745799854,0.4860827016394727,,67.8507,65.6895065307617
1318,Services,Italy,2020,13625,298967,4.557359173420478,12198.0,11.698639121167405,0.5331490031538795,,70.4834,68.7231063842773
1319,Services,Italy,2021,15177,314639,4.82362326348609,13625.0,11.390825688073395,0.5494505177930578,,74.8623,71.2745208740234
1320,Services,Italy,2022,14561,314702,4.626916892806528,15177.0,-4.058773143572511,-0.18779606022065107,,85.0607,73.8962097167969
1321,"Social sciences, journalism and information",Italy,2014,34495,226525,15.22789979031012,32615.0,5.764218917675916,0.8777694804777871,19.58569,55.6385,60.8831481933594
1322,"Social sciences, journalism and information",Italy,2015,38273,229244,16.69531154577655,34495.0,10.952311929265111,1.8285225980560609,18.59916,58.1417,60.941291809082
1323,"Social sciences, journalism and information",Italy,2016,33207,240020,13.83509707524373,38273.0,-13.236485250698927,-1.8312805837845147,19.11673,61.3243,61.3571014404297
1324,"Social sciences, journalism and information",Italy,2017,35257,255436,13.802674642571917,33207.0,6.173397175294366,0.8520939264996064,,63.0773,62.69580078125
1325,"Social sciences, journalism and information",Italy,2018,43421,277962,15.621200020146638,35257.0,23.15568539580792,3.6171959317150395,,74.3872,64.4753265380859
1326,"Social sciences, journalism and information",Italy,2019,44918,285498,15.73321004000028,43421.0,3.4476405425945966,0.5424245279906132,,67.8507,65.6895065307617
1327,"Social sciences, journalism and information",Italy,2020,47024,298967,15.72882625841648,44918.0,4.688543568279977,0.737452871904918,,70.4834,68.7231063842773
1328,"Social sciences, journalism and information",Italy,2021,50924,314639,16.18489761281977,47024.0,8.29363729159578,1.3423167040234159,,74.8623,71.2745208740234
1329,"Social sciences, journalism and information",Italy,2022,53359,314702,16.955405431169805,50924.0,4.781635378210667,0.8107456646158682,,85.0607,73.8962097167969
1330,"Agriculture, forestry, fisheries and veterinary",Latvia,2014,423,16937,2.497490700832497,325.0,30.153846153846153,0.7530895036356452,21.31183,75.8261,70.8979415893555
1331,"Agriculture, forestry, fisheries and veterinary",Latvia,2015,239,15978,1.4958067342596069,423.0,-43.498817966903076,-0.6506582484722641,22.0921,79.2006,74.2998809814453
1332,"Agriculture, forestry, fisheries and veterinary",Latvia,2016,221,15718,1.4060313016923274,239.0,-7.531380753138076,-0.1058935708387527,16.04117,79.8421,80.6048126220703
1333,"Agriculture, forestry, fisheries and veterinary",Latvia,2017,209,14949,1.3980868285504047,221.0,-5.429864253393665,-0.07591421693486361,,80.1141,88.0574264526367
1334,"Agriculture, forestry, fisheries and veterinary",Latvia,2018,181,13926,1.2997271291110153,209.0,-13.397129186602871,-0.17412612256032742,,83.5772,93.0244827270508
1335,"Agriculture, forestry, fisheries and veterinary",Latvia,2019,194,14639,1.325227133000888,181.0,7.18232044198895,0.09518205927630688,,86.1355,94.8645324707031
