,Unnamed: 0,Field (ISCED-F 2013),Country,Year,Enrollment Count,Total,Distribution (%),Enrollment Growth Rate (%),Weighted Enrollment Growth Rate (%),Total Growth Rate (%),Tertiary Enrollment (%),Government expenditure on tertiary education (%),Individuals using the Internet (%)
1587,1587,Information and communication technologies,Latvia,2020,1531.0,15594.0,9.817878671283829,17.04892966360856,1.430037193792484,6.523669649566227,,88.898,94.5108337402344
1588,1588,Information and communication technologies,Latvia,2021,1556.0,14817.0,10.501451035972194,1.6329196603527107,0.1687251130458257,-4.98268564832628,,91.1796,93.4839324951172
1589,1589,Information and communication technologies,Latvia,2022,1538.0,15157.0,10.147126740120076,-1.1568123393316194,-0.1187570099623936,2.29466153742323,,91.0301,91.3303680419922
1590,1590,"Natural sciences, mathematics and statistics",Latvia,2013,447.0,20308.0,2.201103013590703,,,,19.45432,75.2344,69.0765991210938
1591,1591,"Natural sciences, mathematics and statistics",Latvia,2014,444.0,16937.0,2.6214796008738266,-0.6711409395973155,-0.0177127000059042,-16.5993697065196,21.31183,75.8261,70.8979415893555
1592,1592,"Natural sciences, mathematics and statistics",Latvia,2015,539.0,15978.0,3.373388409062461,21.3963963963964,0.5945675303542372,-5.662159768554053,22.0921,79.2006,74.2998809814453
1593,1593,"Natural sciences, mathematics and statistics",Latvia,2016,588.0,15718.0,3.7409339610637486,9.090909090909092,0.3117444967553124,-1.6272374514958068,16.04117,79.8421,80.6048126220703
1594,1594,"Natural sciences, mathematics and statistics",Latvia,2017,611.0,14949.0,4.087229915044484,3.91156462585034,0.1538564452471737,-4.892479959282352,,80.1141,88.0574264526367
1595,1595,"Natural sciences, mathematics and statistics",Latvia,2018,550.0,13926.0,3.949447077409163,-9.983633387888707,-0.4380295849490163,-6.843267108167771,,83.5772,93.0244827270508
1596,1596,"Natural sciences, mathematics and statistics",Latvia,2019,555.0,14639.0,3.7912425712138806,0.9090909090909092,0.0341553384794043,5.119919574895878,,86.1355,94.8645324707031
1597,1597,"Natural sciences, mathematics and statistics",Latvia,2020,567.0,15594.0,3.636013851481339,2.1621621621621623,0.0769526741054251,6.523669649566227,,88.898,94.5108337402344
1598,1598,"Natural sciences, mathematics and statistics",Latvia,2021,597.0,14817.0,4.029155699534319,5.291005291005291,0.2024701356549909,-4.98268564832628,,91.1796,93.4839324951172
1599,1599,"Natural sciences, mathematics and statistics",Latvia,2022,534.0,15157.0,3.523124628884344,-10.552763819095476,-0.4156495348683776,2.29466153742323,,91.0301,91.3303680419922
1600,1600,Services,Latvia,2013,1418.0,20308.0,6.9824699625763245,,,,19.45432,75.2344,69.0765991210938
1601,1601,Services,Latvia,2014,1098.0,16937.0,6.482848202160949,-22.56699576868829,-1.889354667296452,-16.5993697065196,21.31183,75.8261,70.8979415893555
1602,1602,Services,Latvia,2015,1062.0,15978.0,6.646639128802103,-3.278688524590164,-0.2253098009763424,-5.662159768554053,22.0921,79.2006,74.2998809814453
1603,1603,Services,Latvia,2016,1291.0,15718.0,8.213513169614455,21.563088512241052,1.456928362387072,-1.6272374514958068,16.04117,79.8421,80.6048126220703
1604,1604,Services,Latvia,2017,1177.0,14949.0,7.873436350257542,-8.830364058869094,-0.762592815572948,-4.892479959282352,,80.1141,88.0574264526367
1605,1605,Services,Latvia,2018,1100.0,13926.0,7.898894154818326,-6.5420560747663545,-0.5529225908372827,-6.843267108167771,,83.5772,93.0244827270508
1606,1606,Services,Latvia,2019,1106.0,14639.0,7.555160871644237,0.5454545454545455,0.0409864061752852,5.119919574895878,,86.1355,94.8645324707031
1607,1607,Services,Latvia,2020,1164.0,15594.0,7.464409388226241,5.244122965641953,0.3719379248428883,6.523669649566227,,88.898,94.5108337402344
1608,1608,Services,Latvia,2021,1071.0,14817.0,7.228183842883174,-7.989690721649484,-0.6276574205304717,-4.98268564832628,,91.1796,93.4839324951172
1609,1609,Services,Latvia,2022,905.0,15157.0,5.970838556442568,-15.49953314659197,-1.0952035363198522,2.29466153742323,,91.0301,91.3303680419922
1610,1610,"Social sciences, journalism and information",Latvia,2013,1846.0,20308.0,9.090013787669884,,,,19.45432,75.2344,69.0765991210938
1611,1611,"Social sciences, journalism and information",Latvia,2014,1617.0,16937.0,9.54714530318238,-12.405200433369448,-1.3520694337840231,-16.5993697065196,21.31183,75.8261,70.8979415893555
1612,1612,"Social sciences, journalism and information",Latvia,2015,1697.0,15978.0,10.620853673801475,4.94743351886209,0.5006884466140944,-5.662159768554053,22.0921,79.2006,74.2998809814453
1613,1613,"Social sciences, journalism and information",Latvia,2016,1536.0,15718.0,9.772235653391016,-9.48733058338244,-1.0243033464817406,-1.6272374514958068,16.04117,79.8421,80.6048126220703
1614,1614,"Social sciences, journalism and information",Latvia,2017,1759.0,14949.0,11.76667335607733,14.518229166666666,1.491738577831293,-4.892479959282352,,80.1141,88.0574264526367
1615,1615,"Social sciences, journalism and information",Latvia,2018,1551.0,13926.0,11.137440758293838,-11.824900511654349,-1.4936090765474652,-6.843267108167771,,83.5772,93.0244827270508
1616,1616,"Social sciences, journalism and information",Latvia,2019,1730.0,14639.0,11.817747113873898,11.540941328175371,1.2227611175626751,5.119919574895878,,86.1355,94.8645324707031
1617,1617,"Social sciences, journalism and information",Latvia,2020,1576.0,15594.0,10.10645119917917,-8.901734104046243,-0.9875593176862896,6.523669649566227,,88.898,94.5108337402344
1618,1618,"Social sciences, journalism and information",Latvia,2021,1552.0,14817.0,10.474455017884862,-1.5228426395939088,-0.1619761085239927,-4.98268564832628,,91.1796,93.4839324951172
1619,1619,"Social sciences, journalism and information",Latvia,2022,1767.0,15157.0,11.657979811308309,13.853092783505156,1.418486507884146,2.29466153742323,,91.0301,91.3303680419922
1620,1620,"Agriculture, forestry, fisheries and veterinary",Lithuania,2013,717.0,31934.0,2.2452558401703517,,,,28.7617,68.4529,73.533203125
1621,1621,"Agriculture, forestry, fisheries and veterinary",Lithuania,2014,701.0,29637.0,2.3652866349495563,-2.2315202231520224,-0.0539865708405034,-7.1929604809920455,29.6144,72.1335,68.8998870849609
1622,1622,"Agriculture, forestry, fisheries and veterinary",Lithuania,2015,895.0,29025.0,3.0835486649440136,27.674750356633385,0.6683893195521103,-2.064986334649256,27.85941,71.3781,67.7426528930664
1623,1623,"Agriculture, forestry, fisheries and veterinary",Lithuania,2016,866.0,27354.0,3.165898954449075,-3.2402234636871508,-0.106017401476932,-5.757105943152455,20.5208,74.3766,67.7418518066406
1624,1624,"Agriculture, forestry, fisheries and veterinary",Lithuania,2017,660.0,24414.0,2.7033669206193167,-23.78752886836028,-0.8437781600720897,-10.747971046282078,,77.6153,68.3863372802734
1625,1625,"Agriculture, forestry, fisheries and veterinary",Lithuania,2018,526.0,22316.0,2.3570532353468363,-20.303030303030305,-0.6004660333393081,-8.593429999180797,,79.7226,69.7188034057617
1626,1626,"Agriculture, forestry, fisheries and veterinary",Lithuania,2019,428.0,21542.0,1.9868164515829545,-18.631178707224336,-0.45492526227834,-3.4683635060046605,,81.5819,70.1848678588867
1627,1627,"Agriculture, forestry, fisheries and veterinary",Lithuania,2020,395.0,20519.0,1.9250450801695989,-7.710280373831775,-0.1608265510015107,-4.748862686844304,,83.0555,69.1454772949219
1628,1628,"Agriculture, forestry, fisheries and veterinary",Lithuania,2021,432.0,21480.0,2.011173184357542,9.367088607594935,0.1722532588454376,4.683464106437936,,86.9305,70.6638793945312
1629,1629,"Agriculture, forestry, fisheries and veterinary",Lithuania,2022,429.0,20214.0,2.122291481151677,-0.6944444444444444,-0.0148411991688928,-5.893854748603352,,87.7242,76.9154586791992
1630,1630,Arts and humanities,Lithuania,2013,3044.0,31934.0,9.53216008016534,,,,28.7617,68.4529,73.533203125
1631,1631,Arts and humanities,Lithuania,2014,2716.0,29637.0,9.164220400175456,-10.775295663600524,-1.1067247022303202,-7.1929604809920455,29.6144,72.1335,68.8998870849609
1632,1632,Arts and humanities,Lithuania,2015,2761.0,29025.0,9.512489233419466,1.6568483063328423,0.1550387596899224,-2.064986334649256,27.85941,71.3781,67.7426528930664
1633,1633,Arts and humanities,Lithuania,2016,2502.0,27354.0,9.146742706733932,-9.380659181455997,-0.9468450683629452,-5.757105943152455,20.5208,74.3766,67.7418518066406
1634,1634,Arts and humanities,Lithuania,2017,2462.0,24414.0,10.084377816007208,-1.5987210231814548,-0.1638404194314737,-10.747971046282078,,77.6153,68.3863372802734
1635,1635,Arts and humanities,Lithuania,2018,2331.0,22316.0,10.445420326223337,-5.320877335499594,-0.5870227639361892,-8.593429999180797,,79.7226,69.7188034057617
1636,1636,Arts and humanities,Lithuania,2019,2547.0,21542.0,11.823414724723795,9.266409266409266,1.0026924148175655,-3.4683635060046605,,81.5819,70.1848678588867
1637,1637,Arts and humanities,Lithuania,2020,2360.0,20519.0,11.501535162532289,-7.341970946211229,-0.911350455675228,-4.748862686844304,,83.0555,69.1454772949219
1638,1638,Arts and humanities,Lithuania,2021,2471.0,21480.0,11.503724394785849,4.703389830508475,0.5167597765363129,4.683464106437936,,86.9305,70.6638793945312
1639,1639,Arts and humanities,Lithuania,2022,2207.0,20214.0,10.918175521915504,-10.683933630109268,-1.3060255268625705,-5.893854748603352,,87.7242,76.9154586791992
1640,1640,"Business, administration and law",Lithuania,2013,10219.0,31934.0,32.00037577503601,,,,28.7617,68.4529,73.533203125
1641,1641,"Business, administration and law",Lithuania,2014,9360.0,29637.0,31.582143941694504,-8.405910558763088,-2.8984040219995277,-7.1929604809920455,29.6144,72.1335,68.8998870849609
1642,1642,"Business, administration and law",Lithuania,2015,8548.0,29025.0,29.450473729543496,-8.675213675213675,-2.7975882859603787,-2.064986334649256,27.85941,71.3781,67.7426528930664
1643,1643,"Business, administration and law",Lithuania,2016,7457.0,27354.0,27.26109526943043,-12.76321946654188,-3.988447759011479,-5.757105943152455,20.5208,74.3766,67.7418518066406
1644,1644,"Business, administration and law",Lithuania,2017,6054.0,24414.0,24.79724748095355,-18.814536676947835,-5.7467027115589415,-10.747971046282078,,77.6153,68.3863372802734
1645,1645,"Business, administration and law",Lithuania,2018,5574.0,22316.0,24.9775945509948,-7.928642220019821,-2.150923104499014,-8.593429999180797,,79.7226,69.7188034057617
1646,1646,"Business, administration and law",Lithuania,2019,5814.0,21542.0,26.98913749883948,4.3057050592034445,1.1141026831306284,-3.4683635060046605,,81.5819,70.1848678588867
1647,1647,"Business, administration and law",Lithuania,2020,5784.0,20519.0,28.18850821190117,-0.5159958720330238,-0.1462059554559189,-4.748862686844304,,83.0555,69.1454772949219
1648,1648,"Business, administration and law",Lithuania,2021,5834.0,21480.0,27.160148975791436,0.8644536652835408,0.2327746741154562,4.683464106437936,,86.9305,70.6638793945312
1649,1649,"Business, administration and law",Lithuania,2022,5220.0,20214.0,25.823686553873557,-10.524511484401785,-3.037498763233403,-5.893854748603352,,87.7242,76.9154586791992
1650,1650,Education,Lithuania,2013,1815.0,31934.0,5.683597419678086,,,,28.7617,68.4529,73.533203125
1651,1651,Education,Lithuania,2014,1602.0,29637.0,5.405405405405405,-11.735537190082644,-0.7186962243142018,-7.1929604809920455,29.6144,72.1335,68.8998870849609
1652,1652,Education,Lithuania,2015,1096.0,29025.0,3.776055124892334,-31.585518102372035,-1.7433247200689062,-2.064986334649256,27.85941,71.3781,67.7426528930664
1653,1653,Education,Lithuania,2016,973.0,27354.0,3.557066608174307,-11.222627737226276,-0.4496600131607809,-5.757105943152455,20.5208,74.3766,67.7418518066406
1654,1654,Education,Lithuania,2017,976.0,24414.0,3.9977062341279592,0.3083247687564234,0.0122880314573605,-10.747971046282078,,77.6153,68.3863372802734
1655,1655,Education,Lithuania,2018,712.0,22316.0,3.1905359383402043,-27.049180327868854,-1.1830077074744578,-8.593429999180797,,79.7226,69.7188034057617
1656,1656,Education,Lithuania,2019,677.0,21542.0,3.1426979853309813,-4.915730337078652,-0.16247330795655,-3.4683635060046605,,81.5819,70.1848678588867
1657,1657,Education,Lithuania,2020,571.0,20519.0,2.78278668551099,-15.657311669128507,-0.5165943759442467,-4.748862686844304,,83.0555,69.1454772949219
1658,1658,Education,Lithuania,2021,963.0,21480.0,4.483240223463687,68.65148861646234,1.8249534450651768,4.683464106437936,,86.9305,70.6638793945312
1659,1659,Education,Lithuania,2022,1003.0,20214.0,4.961907588799842,4.153686396677051,0.1978826555852379,-5.893854748603352,,87.7242,76.9154586791992
1660,1660,"Engineering, manufacturing and construction",Lithuania,2013,6522.0,31934.0,20.423373207239933,,,,28.7617,68.4529,73.533203125
1661,1661,"Engineering, manufacturing and construction",Lithuania,2014,6064.0,29637.0,20.4609103485508,-7.022385771235817,-1.5453655903094106,-7.1929604809920455,29.6144,72.1335,68.8998870849609
1662,1662,"Engineering, manufacturing and construction",Lithuania,2015,6588.0,29025.0,22.69767441860465,8.641160949868073,1.805340223944875,-2.064986334649256,27.85941,71.3781,67.7426528930664
1663,1663,"Engineering, manufacturing and construction",Lithuania,2016,6408.0,27354.0,23.426189953937268,-2.73224043715847,-0.6580390436499232,-5.757105943152455,20.5208,74.3766,67.7418518066406
1664,1664,"Engineering, manufacturing and construction",Lithuania,2017,5483.0,24414.0,22.458425493569266,-14.435081148564294,-3.7888096993528295,-10.747971046282078,,77.6153,68.3863372802734
1665,1665,"Engineering, manufacturing and construction",Lithuania,2018,4896.0,22316.0,21.939415665889943,-10.7058179828561,-2.6303997132102523,-8.593429999180797,,79.7226,69.7188034057617
1666,1666,"Engineering, manufacturing and construction",Lithuania,2019,3775.0,21542.0,17.523906786742177,-22.89624183006536,-5.203787949122645,-3.4683635060046605,,81.5819,70.1848678588867
1667,1667,"Engineering, manufacturing and construction",Lithuania,2020,3286.0,20519.0,16.01442565427165,-12.95364238410596,-2.383157073931478,-4.748862686844304,,83.0555,69.1454772949219
1668,1668,"Engineering, manufacturing and construction",Lithuania,2021,2838.0,21480.0,13.212290502793296,-13.633597078514912,-2.085661080074488,4.683464106437936,,86.9305,70.6638793945312
1669,1669,"Engineering, manufacturing and construction",Lithuania,2022,3010.0,20214.0,14.890669832789156,6.0606060606060606,0.8508954190165231,-5.893854748603352,,87.7242,76.9154586791992
1670,1670,Health and welfare,Lithuania,2013,3040.0,31934.0,9.519634245631616,,,,28.7617,68.4529,73.533203125
1671,1671,Health and welfare,Lithuania,2014,2929.0,29637.0,9.882916624489658,-3.651315789473685,-0.3745318352059925,-7.1929604809920455,29.6144,72.1335,68.8998870849609
1672,1672,Health and welfare,Lithuania,2015,3009.0,29025.0,10.366925064599483,2.7313076135199728,0.2756244616709733,-2.064986334649256,27.85941,71.3781,67.7426528930664
1673,1673,Health and welfare,Lithuania,2016,3231.0,27354.0,11.811800833516122,7.377866400797608,0.8115814871682387,-5.757105943152455,20.5208,74.3766,67.7418518066406
1674,1674,Health and welfare,Lithuania,2017,3500.0,24414.0,14.336036700253953,8.325595790776848,1.1018268206766608,-10.747971046282078,,77.6153,68.3863372802734
1675,1675,Health and welfare,Lithuania,2018,2998.0,22316.0,13.43430722351676,-14.342857142857143,-2.249507080121886,-8.593429999180797,,79.7226,69.7188034057617
1676,1676,Health and welfare,Lithuania,2019,3223.0,21542.0,14.961470615541732,7.5050033355570385,1.0444712654349644,-3.4683635060046605,,81.5819,70.1848678588867
1677,1677,Health and welfare,Lithuania,2020,3368.0,20519.0,16.41405526585116,4.498914055228048,0.7066621180369413,-4.748862686844304,,83.0555,69.1454772949219
1678,1678,Health and welfare,Lithuania,2021,3554.0,21480.0,16.54562383612663,5.522565320665083,0.8659217877094972,4.683464106437936,,86.9305,70.6638793945312
1679,1679,Health and welfare,Lithuania,2022,3325.0,20214.0,16.448995745522904,-6.443444006752955,-1.1328782032254874,-5.893854748603352,,87.7242,76.9154586791992
1680,1680,Information and communication technologies,Lithuania,2013,796.0,31934.0,2.4926410722114363,,,,28.7617,68.4529,73.533203125
1681,1681,Information and communication technologies,Lithuania,2014,977.0,29637.0,3.2965549819482405,22.738693467336685,0.610723082633195,-7.1929604809920455,29.6144,72.1335,68.8998870849609
1682,1682,Information and communication technologies,Lithuania,2015,1223.0,29025.0,4.213608957795004,25.179119754350047,0.8475452196382427,-2.064986334649256,27.85941,71.3781,67.7426528930664
1683,1683,Information and communication technologies,Lithuania,2016,1351.0,27354.0,4.938948599839146,10.466067048242028,0.4679388754843898,-5.757105943152455,20.5208,74.3766,67.7418518066406
1684,1684,Information and communication technologies,Lithuania,2017,1677.0,24414.0,6.8690095846645365,24.13027387120652,1.3352994183665112,-10.747971046282078,,77.6153,68.3863372802734
1685,1685,Information and communication technologies,Lithuania,2018,1884.0,22316.0,8.442373185158631,12.343470483005367,0.9275855888152,-8.593429999180797,,79.7226,69.7188034057617
1686,1686,Information and communication technologies,Lithuania,2019,1807.0,21542.0,8.388264785071025,-4.087048832271762,-0.3574412775044099,-3.4683635060046605,,81.5819,70.1848678588867
1687,1687,Information and communication technologies,Lithuania,2020,1667.0,20519.0,8.12417759150056,-7.74764803541782,-0.6822944587942882,-4.748862686844304,,83.0555,69.1454772949219
1688,1688,Information and communication technologies,Lithuania,2021,1714.0,21480.0,7.97951582867784,2.8194361127774443,0.2188081936685288,4.683464106437936,,86.9305,70.6638793945312
1689,1689,Information and communication technologies,Lithuania,2022,1672.0,20214.0,8.271495003462947,-2.4504084014002334,-0.2077767883644998,-5.893854748603352,,87.7242,76.9154586791992
1690,1690,"Natural sciences, mathematics and statistics",Lithuania,2013,1053.0,31934.0,3.2974259410033198,,,,28.7617,68.4529,73.533203125
1691,1691,"Natural sciences, mathematics and statistics",Lithuania,2014,814.0,29637.0,2.746566791510612,-22.69705603038937,-0.80642440193002,-7.1929604809920455,29.6144,72.1335,68.8998870849609
1692,1692,"Natural sciences, mathematics and statistics",Lithuania,2015,937.0,29025.0,3.228251507321275,15.11056511056511,0.4237726098191214,-2.064986334649256,27.85941,71.3781,67.7426528930664
1693,1693,"Natural sciences, mathematics and statistics",Lithuania,2016,953.0,27354.0,3.4839511588798717,1.7075773745997866,0.0584923594355487,-5.757105943152455,20.5208,74.3766,67.7418518066406
1694,1694,"Natural sciences, mathematics and statistics",Lithuania,2017,862.0,24414.0,3.5307610387482598,-9.548793284365162,-0.3727369542066028,-10.747971046282078,,77.6153,68.3863372802734
1695,1695,"Natural sciences, mathematics and statistics",Lithuania,2018,889.0,22316.0,3.983688833124216,3.132250580046404,0.1209894246280695,-8.593429999180797,,79.7226,69.7188034057617
1696,1696,"Natural sciences, mathematics and statistics",Lithuania,2019,928.0,21542.0,4.3078637081050974,4.386951631046119,0.1810416860087271,-3.4683635060046605,,81.5819,70.1848678588867
1697,1697,"Natural sciences, mathematics and statistics",Lithuania,2020,855.0,20519.0,4.166869730493689,-7.866379310344827,-0.355767824942736,-4.748862686844304,,83.0555,69.1454772949219
1698,1698,"Natural sciences, mathematics and statistics",Lithuania,2021,987.0,21480.0,4.594972067039106,15.43859649122807,0.6145251396648045,4.683464106437936,,86.9305,70.6638793945312
1699,1699,"Natural sciences, mathematics and statistics",Lithuania,2022,910.0,20214.0,4.501830414564163,-7.801418439716312,-0.3809241120015831,-5.893854748603352,,87.7242,76.9154586791992
1700,1700,Services,Lithuania,2013,1461.0,31934.0,4.575061063443352,,,,28.7617,68.4529,73.533203125
1701,1701,Services,Lithuania,2014,1214.0,29637.0,4.096231062523198,-16.906228610540726,-0.8334176873502717,-7.1929604809920455,29.6144,72.1335,68.8998870849609
1702,1702,Services,Lithuania,2015,1037.0,29025.0,3.572782084409992,-14.57990115321252,-0.6098191214470284,-2.064986334649256,27.85941,71.3781,67.7426528930664
1703,1703,Services,Lithuania,2016,981.0,27354.0,3.5863127878920817,-5.400192864030858,-0.2047232580244205,-5.757105943152455,20.5208,74.3766,67.7418518066406
1704,1704,Services,Lithuania,2017,808.0,24414.0,3.309576472515769,-17.635066258919473,-0.708609814041124,-10.747971046282078,,77.6153,68.3863372802734
1705,1705,Services,Lithuania,2018,752.0,22316.0,3.369779530381789,-6.930693069306932,-0.2509410288582183,-8.593429999180797,,79.7226,69.7188034057617
1706,1706,Services,Lithuania,2019,507.0,21542.0,2.3535419181134527,-32.57978723404255,-1.1373131556958498,-3.4683635060046605,,81.5819,70.1848678588867
1707,1707,Services,Lithuania,2020,458.0,20519.0,2.2320775866270286,-9.664694280078894,-0.2388030605780008,-4.748862686844304,,83.0555,69.1454772949219
1708,1708,Services,Lithuania,2021,386.0,21480.0,1.7970204841713222,-15.72052401746725,-0.3351955307262569,4.683464106437936,,86.9305,70.6638793945312
1709,1709,Services,Lithuania,2022,351.0,20214.0,1.736420302760463,-9.067357512953368,-0.1731473236370832,-5.893854748603352,,87.7242,76.9154586791992
1710,1710,"Social sciences, journalism and information",Lithuania,2013,3267.0,31934.0,10.230475355420555,,,,28.7617,68.4529,73.533203125
1711,1711,"Social sciences, journalism and information",Lithuania,2014,3260.0,29637.0,10.999763808752572,-0.2142638506274869,-0.0236191247427202,-7.1929604809920455,29.6144,72.1335,68.8998870849609
1712,1712,"Social sciences, journalism and information",Lithuania,2015,2931.0,29025.0,10.098191214470283,-10.0920245398773,-1.1335055986218778,-2.064986334649256,27.85941,71.3781,67.7426528930664
1713,1713,"Social sciences, journalism and information",Lithuania,2016,2632.0,27354.0,9.621993127147766,-10.201296485841011,-1.093075966951817,-5.757105943152455,20.5208,74.3766,67.7418518066406
1714,1714,"Social sciences, journalism and information",Lithuania,2017,1932.0,24414.0,7.913492258540182,-26.595744680851062,-2.8672073400507903,-10.747971046282078,,77.6153,68.3863372802734
1715,1715,"Social sciences, journalism and information",Lithuania,2018,1754.0,22316.0,7.859831511023481,-9.213250517598343,-0.7976339845850511,-8.593429999180797,,79.7226,69.7188034057617
1716,1716,"Social sciences, journalism and information",Lithuania,2019,1836.0,21542.0,8.522885525949308,4.67502850627138,0.3806517500696314,-3.4683635060046605,,81.5819,70.1848678588867
1717,1717,"Social sciences, journalism and information",Lithuania,2020,1775.0,20519.0,8.650519031141869,-3.32244008714597,-0.2972854427603684,-4.748862686844304,,83.0555,69.1454772949219
1718,1718,"Social sciences, journalism and information",Lithuania,2021,2301.0,21480.0,10.712290502793296,29.63380281690141,2.4487895716946,4.683464106437936,,86.9305,70.6638793945312
1719,1719,"Social sciences, journalism and information",Lithuania,2022,2087.0,20214.0,10.32452755515979,-9.300304215558452,-1.0586722073810229,-5.893854748603352,,87.7242,76.9154586791992
1720,1720,"Agriculture, forestry, fisheries and veterinary",Luxembourg,2013,0.0,1467.0,0.0,,,,,93.7765,
1721,1721,"Agriculture, forestry, fisheries and veterinary",Luxembourg,2014,0.0,1223.0,0.0,,,-16.63258350374915,12.64924,94.6702,
1722,1722,"Agriculture, forestry, fisheries and veterinary",Luxembourg,2015,0.0,951.0,0.0,,,-22.24039247751431,13.10114,96.3767,20.2907104492188
1723,1723,"Agriculture, forestry, fisheries and veterinary",Luxembourg,2016,0.0,1109.0,0.0,,,16.61409043112513,,98.1367,19.9203605651855
1724,1724,"Agriculture, forestry, fisheries and veterinary",Luxembourg,2017,0.0,1241.0,0.0,,,11.902614968440036,,97.363,19.5990200042725
1725,1725,"Agriculture, forestry, fisheries and veterinary",Luxembourg,2018,0.0,1174.0,0.0,,,-5.398871877518131,,97.0613,19.3915195465088
1726,1726,"Agriculture, forestry, fisheries and veterinary",Luxembourg,2019,0.0,1053.0,0.0,,,-10.30664395229983,,97.1206,19.3969497680664
1727,1727,"Agriculture, forestry, fisheries and veterinary",Luxembourg,2020,0.0,1184.0,0.0,,,12.440645773979108,,98.4596,19.961389541626
1728,1728,"Agriculture, forestry, fisheries and veterinary",Luxembourg,2021,0.0,1096.0,0.0,,,-7.432432432432432,,98.6609,20.7341499328613
1729,1729,"Agriculture, forestry, fisheries and veterinary",Luxembourg,2022,0.0,1029.0,0.0,,,-6.1131386861313874,,98.242,21.032600402832
1730,1730,Arts and humanities,Luxembourg,2013,247.0,1467.0,16.83708248125426,,,,,93.7765,
1731,1731,Arts and humanities,Luxembourg,2014,229.0,1223.0,18.724448078495502,-7.28744939271255,-1.4717906786590351,-16.63258350374915,12.64924,94.6702,
1732,1732,Arts and humanities,Luxembourg,2015,173.0,951.0,18.19137749737119,-24.45414847161572,-5.888538380651945,-22.24039247751431,13.10114,96.3767,20.2907104492188
1733,1733,Arts and humanities,Luxembourg,2016,234.0,1109.0,21.10009017132552,35.26011560693642,5.500450856627593,16.61409043112513,,98.1367,19.9203605651855
1734,1734,Arts and humanities,Luxembourg,2017,220.0,1241.0,17.7276390008058,-5.982905982905983,-1.1281224818694602,11.902614968440036,,97.363,19.5990200042725
1735,1735,Arts and humanities,Luxembourg,2018,220.0,1174.0,18.739352640545142,0.0,0.0,-5.398871877518131,,97.0613,19.3915195465088
1736,1736,Arts and humanities,Luxembourg,2019,135.0,1053.0,12.82051282051282,-38.63636363636363,-8.072174738841404,-10.30664395229983,,97.1206,19.3969497680664
1737,1737,Arts and humanities,Luxembourg,2020,147.0,1184.0,12.41554054054054,8.88888888888889,1.0135135135135136,12.440645773979108,,98.4596,19.961389541626
1738,1738,Arts and humanities,Luxembourg,2021,133.0,1096.0,12.135036496350365,-9.523809523809524,-1.2773722627737223,-7.432432432432432,,98.6609,20.7341499328613
1739,1739,Arts and humanities,Luxembourg,2022,124.0,1029.0,12.050534499514091,-6.7669172932330826,-0.8746355685131195,-6.1131386861313874,,98.242,21.032600402832
1740,1740,"Business, administration and law",Luxembourg,2013,441.0,1467.0,30.06134969325153,,,,,93.7765,
1741,1741,"Business, administration and law",Luxembourg,2014,285.0,1223.0,23.30335241210139,-35.374149659863946,-12.755519215044972,-16.63258350374915,12.64924,94.6702,
1742,1742,"Business, administration and law",Luxembourg,2015,259.0,951.0,27.23449001051525,-9.12280701754386,-2.733964248159832,-22.24039247751431,13.10114,96.3767,20.2907104492188
1743,1743,"Business, administration and law",Luxembourg,2016,249.0,1109.0,22.4526600541028,-3.861003861003861,-0.9017132551848512,16.61409043112513,,98.1367,19.9203605651855
1744,1744,"Business, administration and law",Luxembourg,2017,251.0,1241.0,20.225624496373893,0.8032128514056224,0.16116035455278,11.902614968440036,,97.363,19.5990200042725
1745,1745,"Business, administration and law",Luxembourg,2018,260.0,1174.0,22.14650766609881,3.5856573705179287,0.7666098807495741,-5.398871877518131,,97.0613,19.3915195465088
1746,1746,"Business, administration and law",Luxembourg,2019,266.0,1053.0,25.261158594491928,2.307692307692308,0.5698005698005698,-10.30664395229983,,97.1206,19.3969497680664
1747,1747,"Business, administration and law",Luxembourg,2020,266.0,1184.0,22.466216216216218,0.0,0.0,12.440645773979108,,98.4596,19.961389541626
1748,1748,"Business, administration and law",Luxembourg,2021,248.0,1096.0,22.62773722627737,-6.7669172932330826,-1.6423357664233578,-7.432432432432432,,98.6609,20.7341499328613
1749,1749,"Business, administration and law",Luxembourg,2022,279.0,1029.0,27.113702623906704,12.5,3.012633624878523,-6.1131386861313874,,98.242,21.032600402832
1750,1750,Education,Luxembourg,2013,136.0,1467.0,9.270620313565098,,,,,93.7765,
1751,1751,Education,Luxembourg,2014,110.0,1223.0,8.994276369582993,-19.11764705882353,-2.1259198691741616,-16.63258350374915,12.64924,94.6702,
1752,1752,Education,Luxembourg,2015,72.0,951.0,7.570977917981073,-34.54545454545455,-3.995793901156677,-22.24039247751431,13.10114,96.3767,20.2907104492188
1753,1753,Education,Luxembourg,2016,118.0,1109.0,10.640216411181244,63.888888888888886,4.147880973850316,16.61409043112513,,98.1367,19.9203605651855
1754,1754,Education,Luxembourg,2017,135.0,1241.0,10.878323932312652,14.40677966101695,1.3698630136986305,11.902614968440036,,97.363,19.5990200042725
1755,1755,Education,Luxembourg,2018,171.0,1174.0,14.565587734241907,26.666666666666668,3.0664395229982966,-5.398871877518131,,97.0613,19.3915195465088
