,Field (ISCED-F 2013),Country,Year,Enrollment Count,Total,Distribution (%),Enrollment Growth Rate (%),Weighted Enrollment Growth Rate (%),Total Growth Rate (%)
1210,"Social sciences, journalism and information",Greece,2013,9027.0,75920.0,11.890147523709167,,,
1211,"Social sciences, journalism and information",Greece,2014,10894.0,71677.0,15.19873878650055,20.682397252686386,2.6047407118043444,-5.588777660695468
1212,"Social sciences, journalism and information",Greece,2015,7696.0,70234.0,10.957655836204687,-29.355608591885442,-4.553350229233705,-2.013198097018569
1213,"Social sciences, journalism and information",Greece,2016,7545.0,69060.0,10.925282363162468,-1.9620582120582122,-0.21865044888502752,-1.671555087279665
1214,"Social sciences, journalism and information",Greece,2017,9269.0,79047.0,11.725935203107012,22.849569251159707,2.1809809353928675,14.46133796698523
1215,"Social sciences, journalism and information",Greece,2018,9252.0,81483.0,11.35451566584441,-0.18340705577732225,-0.02086324754856841,3.081710880868344
1216,"Social sciences, journalism and information",Greece,2019,8995.0,86249.0,10.429106424422312,-2.7777777777777777,-0.2979744692692089,5.849072812733945
1217,"Social sciences, journalism and information",Greece,2020,11624.0,86652.0,13.41457785163643,29.227348526959425,3.033974980381296,0.46725179422370117
1218,"Social sciences, journalism and information",Greece,2021,10466.0,84289.0,12.41680409068799,-9.96214728148658,-1.3738447484250613,-2.726999953838342
1219,"Social sciences, journalism and information",Greece,2022,9427.0,66555.0,14.164225077003982,-9.927383909803172,-1.5611148674029,-21.039518798419724
1220,"Agriculture, forestry, fisheries and veterinary",Hungary,2013,1133.0,51235.0,2.211378940177613,,,
1221,"Agriculture, forestry, fisheries and veterinary",Hungary,2014,1121.0,39202.0,2.859547982245804,-1.059135039717564,-0.03061068312841182,-23.485898311700986
1222,"Agriculture, forestry, fisheries and veterinary",Hungary,2015,1030.0,36677.0,2.8082994792376694,-8.117752007136485,-0.24811189573847367,-6.440997908269987
1223,"Agriculture, forestry, fisheries and veterinary",Hungary,2016,848.0,33847.0,2.5053919106567792,-17.66990291262136,-0.5377138298815257,-7.7160073070316555
1224,"Agriculture, forestry, fisheries and veterinary",Hungary,2017,1198.0,33876.0,3.536426968945566,41.27358490566038,1.033179832329673,0.08567967618991343
1225,"Agriculture, forestry, fisheries and veterinary",Hungary,2018,1061.0,33923.0,3.1276714913185746,-11.435726210350584,-0.4038557910562155,0.13874129176998465
1226,"Agriculture, forestry, fisheries and veterinary",Hungary,2019,1066.0,35871.0,2.9717599174820886,0.47125353440150797,0.0139388363859385,5.742416649470861
1227,"Agriculture, forestry, fisheries and veterinary",Hungary,2020,1072.0,39069.0,2.7438634211267243,0.5628517823639775,0.015357444521231667,8.915279752446265
1228,"Agriculture, forestry, fisheries and veterinary",Hungary,2021,755.0,34130.0,2.2121300908291825,-29.570895522388057,-0.9288016407852328,-12.641736415060533
1229,"Agriculture, forestry, fisheries and veterinary",Hungary,2022,1008.0,37871.0,2.661667238784294,33.50993377483444,0.6680573525916929,10.961031350717844
1230,Arts and humanities,Hungary,2013,6159.0,51235.0,12.02107934029472,,,
1231,Arts and humanities,Hungary,2014,4716.0,39202.0,12.029998469465843,-23.429128105211884,-3.6809346461915204,-23.485898311700986
1232,Arts and humanities,Hungary,2015,4534.0,36677.0,12.361970717343294,-3.859202714164546,-0.4962237914769474,-6.440997908269987
1233,Arts and humanities,Hungary,2016,4156.0,33847.0,12.278783939492422,-8.337009263343626,-1.1167902620616303,-7.7160073070316555
1234,Arts and humanities,Hungary,2017,3964.0,33876.0,11.701499586728067,-4.619826756496631,-0.5667729365922777,0.08567967618991343
1235,Arts and humanities,Hungary,2018,3865.0,33923.0,11.393449871768416,-2.4974772956609486,-0.2918373964566813,0.13874129176998465
1236,Arts and humanities,Hungary,2019,3833.0,35871.0,10.685511973460455,-0.8279430789133247,-0.08920855287000641,5.742416649470861
1237,Arts and humanities,Hungary,2020,3961.0,39069.0,10.138472958099772,3.3394208192016697,0.32762548311960893,8.915279752446265
1238,Arts and humanities,Hungary,2021,4270.0,34130.0,12.51098740111339,7.80106033829841,0.9053618517433345,-12.641736415060533
1239,Arts and humanities,Hungary,2022,4090.0,37871.0,10.799820443083098,-4.215456674473068,-0.4752977212114811,10.961031350717844
1240,"Business, administration and law",Hungary,2013,10733.0,51235.0,20.94857031326242,,,
1241,"Business, administration and law",Hungary,2014,8154.0,39202.0,20.799959185755828,-24.028696543370913,-6.578745982347839,-23.485898311700986
1242,"Business, administration and law",Hungary,2015,7783.0,36677.0,21.220383346511436,-4.54991415256316,-1.011533113395316,-6.440997908269987
1243,"Business, administration and law",Hungary,2016,6803.0,33847.0,20.09927024551659,-12.591545676474366,-2.895382160900523,-7.7160073070316555
1244,"Business, administration and law",Hungary,2017,6467.0,33876.0,19.09021135907427,-4.938997501102454,-0.9918526390364859,0.08567967618991343
1245,"Business, administration and law",Hungary,2018,6257.0,33923.0,18.44471302656015,-3.247255296118757,-0.6190490227868998,0.13874129176998465
1246,"Business, administration and law",Hungary,2019,6751.0,35871.0,18.820216888294166,7.895157423685473,1.377157034930724,5.742416649470861
1247,"Business, administration and law",Hungary,2020,8237.0,39069.0,21.083211753564207,22.01155384387498,3.8035270930917093,8.915279752446265
1248,"Business, administration and law",Hungary,2021,6739.0,34130.0,19.745092294169353,-18.18623285176642,-4.389100498095517,-12.641736415060533
1249,"Business, administration and law",Hungary,2022,7840.0,37871.0,20.70185630165562,16.33773556907553,2.9072377280768924,10.961031350717844
1250,Education,Hungary,2013,2980.0,51235.0,5.816336488728409,,,
1251,Education,Hungary,2014,2705.0,39202.0,6.900158155196164,-9.228187919463087,-0.7014948216927708,-23.485898311700986
1252,Education,Hungary,2015,3138.0,36677.0,8.555770646454182,16.00739371534196,1.180576383019331,-6.440997908269987
1253,Education,Hungary,2016,2585.0,33847.0,7.637309067273319,-17.622689611217336,-1.6338227907938665,-7.7160073070316555
1254,Education,Hungary,2017,3191.0,33876.0,9.419648128468532,23.44294003868472,1.7888770811193766,0.08567967618991343
1255,Education,Hungary,2018,3017.0,33923.0,8.893670960705126,-5.452836101535569,-0.5129263331662883,0.13874129176998465
1256,Education,Hungary,2019,3203.0,35871.0,8.929218588832205,6.165064633742128,0.5185247135569123,5.742416649470861
1257,Education,Hungary,2020,3534.0,39069.0,9.045534823005452,10.33406181704652,0.8472190227546137,8.915279752446265
1258,Education,Hungary,2021,2175.0,34130.0,6.372692645766188,-38.455008488964346,-3.9818341634925285,-12.641736415060533
1259,Education,Hungary,2022,2628.0,37871.0,6.939346729687624,20.82758620689655,1.1961659317155608,10.961031350717844
1260,"Engineering, manufacturing and construction",Hungary,2013,10923.0,51235.0,21.319410559188054,,,
1261,"Engineering, manufacturing and construction",Hungary,2014,8161.0,39202.0,20.817815417580736,-25.286093564039184,-7.04555890005612,-23.485898311700986
1262,"Engineering, manufacturing and construction",Hungary,2015,7807.0,36677.0,21.285819450882023,-4.337703712780296,-0.9651825394661504,-6.440997908269987
1263,"Engineering, manufacturing and construction",Hungary,2016,7459.0,33847.0,22.037403610364287,-4.457538106827206,-1.0281561142789613,-7.7160073070316555
1264,"Engineering, manufacturing and construction",Hungary,2017,5976.0,33876.0,17.640807651434645,-19.88202171872905,-4.377730546699728,0.08567967618991343
1265,"Engineering, manufacturing and construction",Hungary,2018,5768.0,33923.0,17.003213159213512,-3.4805890227576977,-0.6131533178079769,0.13874129176998465
1266,"Engineering, manufacturing and construction",Hungary,2019,6167.0,35871.0,17.19216079841655,6.917475728155339,1.1123191435978923,5.742416649470861
1267,"Engineering, manufacturing and construction",Hungary,2020,6309.0,39069.0,16.148352914075097,2.302578239014107,0.36345952033581613,8.915279752446265
1268,"Engineering, manufacturing and construction",Hungary,2021,4519.0,34130.0,13.240550835042484,-28.37216674591853,-5.244652798124817,-12.641736415060533
1269,"Engineering, manufacturing and construction",Hungary,2022,5242.0,37871.0,13.841725858836577,15.999114848417792,1.9091125135327822,10.961031350717844
1270,Health and welfare,Hungary,2013,2993.0,51235.0,5.841709768712794,,,
1271,Health and welfare,Hungary,2014,2557.0,39202.0,6.522626396612417,-14.567323755429335,-1.1121881536656293,-23.485898311700986
1272,Health and welfare,Hungary,2015,2351.0,36677.0,6.4100117239687,-8.056315995307001,-0.5616598958475338,-6.440997908269987
1273,Health and welfare,Hungary,2016,2297.0,33847.0,6.786421248559695,-2.2968949383241175,-0.1595414660088043,-7.7160073070316555
1274,Health and welfare,Hungary,2017,2247.0,33876.0,6.633014523556501,-2.1767522855898997,-0.147597118904239,0.08567967618991343
1275,Health and welfare,Hungary,2018,2359.0,33923.0,6.953984022639507,4.984423676012461,0.33015947881967983,0.13874129176998465
1276,Health and welfare,Hungary,2019,2534.0,35871.0,7.064202280393633,7.418397626112759,0.48785927350784747,5.742416649470861
1277,Health and welfare,Hungary,2020,2805.0,39069.0,7.179605313675804,10.69455406471981,0.6936445775422969,8.915279752446265
1278,Health and welfare,Hungary,2021,2624.0,34130.0,7.688250805742748,-6.452762923351159,-0.5303252270729564,-12.641736415060533
1279,Health and welfare,Hungary,2022,3166.0,37871.0,8.359958807530829,20.65548780487805,1.4311742494256818,10.961031350717844
1280,Information and communication technologies,Hungary,2013,2322.0,51235.0,4.532058163364887,,,
1281,Information and communication technologies,Hungary,2014,1710.0,39202.0,4.3620223457986835,-26.356589147286826,-1.5611448395490028,-23.485898311700986
1282,Information and communication technologies,Hungary,2015,1577.0,36677.0,4.299697358017286,-7.777777777777778,-0.36262507838700003,-6.440997908269987
1283,Information and communication technologies,Hungary,2016,1612.0,33847.0,4.762608207522085,2.219403931515536,0.10340650574644725,-7.7160073070316555
1284,Information and communication technologies,Hungary,2017,3136.0,33876.0,9.25729129767387,94.54094292803971,4.498760184201205,0.08567967618991343
1285,Information and communication technologies,Hungary,2018,3656.0,33923.0,10.777348701470979,16.581632653061224,1.532883294519942,0.13874129176998465
1286,Information and communication technologies,Hungary,2019,4185.0,35871.0,11.666806055030525,14.469365426695843,1.4747288896322934,5.742416649470861
1287,Information and communication technologies,Hungary,2020,4360.0,39069.0,11.159743018761677,4.1816009557945035,0.4479254652025902,8.915279752446265
1288,Information and communication technologies,Hungary,2021,4125.0,34130.0,12.086141224728978,-5.389908256880735,-0.6885438031057722,-12.641736415060533
1289,Information and communication technologies,Hungary,2022,4574.0,37871.0,12.077843204562859,10.884848484848485,1.1856037601330833,10.961031350717844
1290,"Natural sciences, mathematics and statistics",Hungary,2013,2990.0,51235.0,5.835854396408705,,,
1291,"Natural sciences, mathematics and statistics",Hungary,2014,1957.0,39202.0,4.992092240191827,-34.54849498327759,-2.6350696393041173,-23.485898311700986
1292,"Natural sciences, mathematics and statistics",Hungary,2015,1691.0,36677.0,4.610518853777572,-13.592233009708737,-0.7252501567740001,-6.440997908269987
1293,"Natural sciences, mathematics and statistics",Hungary,2016,1553.0,33847.0,4.588294383549502,-8.160851567120048,-0.4077170798002777,-7.7160073070316555
1294,"Natural sciences, mathematics and statistics",Hungary,2017,1515.0,33876.0,4.472192702798441,-2.4468770122343853,-0.11217381036722164,0.08567967618991343
1295,"Natural sciences, mathematics and statistics",Hungary,2018,1332.0,33923.0,3.926539515962621,-12.07920792079208,-0.5394570055714412,0.13874129176998465
1296,"Natural sciences, mathematics and statistics",Hungary,2019,1250.0,35871.0,3.4847090964846257,-6.156156156156156,-0.22859691672939142,5.742416649470861
1297,"Natural sciences, mathematics and statistics",Hungary,2020,1250.0,39069.0,3.1994676085899307,0.0,0.0,8.915279752446265
1298,"Natural sciences, mathematics and statistics",Hungary,2021,1208.0,34130.0,3.539408145326692,-3.36,-0.12305889246996778,-12.641736415060533
1299,"Natural sciences, mathematics and statistics",Hungary,2022,1224.0,37871.0,3.2320245042380713,1.3245033112582782,0.04224868632990943,10.961031350717844
1300,Services,Hungary,2013,5587.0,51235.0,10.904655020981751,,,
1301,Services,Hungary,2014,4766.0,39202.0,12.157542982500892,-14.694827277608734,-2.0942809040355086,-23.485898311700986
1302,Services,Hungary,2015,3582.0,36677.0,9.76633857731003,-24.842635333613092,-3.2281811489489325,-6.440997908269987
1303,Services,Hungary,2016,3128.0,33847.0,9.241587142139629,-12.674483528754884,-1.3413301031110583,-7.7160073070316555
1304,Services,Hungary,2017,2581.0,33876.0,7.618963277836817,-17.487212276214834,-1.6147124808123745,0.08567967618991343
1305,Services,Hungary,2018,2864.0,33923.0,8.442649529817528,10.96474234792716,0.8342422545175839,0.13874129176998465
1306,Services,Hungary,2019,2957.0,35871.0,8.24342783864403,3.247206703910614,0.2592623567784561,5.742416649470861
1307,Services,Hungary,2020,3278.0,39069.0,8.390283856766233,10.855596888738587,0.8216232818858942,8.915279752446265
1308,Services,Hungary,2021,2859.0,34130.0,8.37679460884852,-12.782184258694326,-1.2276589510694405,-12.641736415060533
1309,Services,Hungary,2022,2629.0,37871.0,6.941987272583243,-8.044770898915706,-0.6073248659924482,10.961031350717844
1310,"Social sciences, journalism and information",Hungary,2013,5415.0,51235.0,10.568947008880649,,,
1311,"Social sciences, journalism and information",Hungary,2014,3355.0,39202.0,8.558236824651804,-38.042474607571556,-5.254833937044028,-23.485898311700986
1312,"Social sciences, journalism and information",Hungary,2015,3184.0,36677.0,8.681189846497805,-5.096870342771982,-0.46623224364042865,-6.440997908269987
1313,"Social sciences, journalism and information",Hungary,2016,3406.0,33847.0,10.062930244925695,6.972361809045226,0.6558926935917511,-7.7160073070316555
1314,"Social sciences, journalism and information",Hungary,2017,3601.0,33876.0,10.629944503483292,5.7251908396946565,0.575628763726532,0.08567967618991343
1315,"Social sciences, journalism and information",Hungary,2018,3744.0,33923.0,11.036759720543584,3.9711191335740073,0.4215429059929841,0.13874129176998465
1316,"Social sciences, journalism and information",Hungary,2019,3925.0,35871.0,10.941986562961723,4.8344017094017095,0.5045858771709738,5.742416649470861
1317,"Social sciences, journalism and information",Hungary,2020,4263.0,39069.0,10.911464332335099,8.611464968152866,0.8651360413627173,8.915279752446265
1318,"Social sciences, journalism and information",Hungary,2021,4856.0,34130.0,14.227951948432464,13.910391742904057,1.7374743627307352,-12.641736415060533
1319,"Social sciences, journalism and information",Hungary,2022,5470.0,37871.0,14.443769639037786,12.644151565074136,1.6212933379102743,10.961031350717844
1320,"Agriculture, forestry, fisheries and veterinary",Ireland,2013,419.0,30890.0,1.3564260278407252,,,
1321,"Agriculture, forestry, fisheries and veterinary",Ireland,2014,830.0,42206.0,1.9665450409894327,98.09069212410502,0.9737951949959721,36.633214632567174
1322,"Agriculture, forestry, fisheries and veterinary",Ireland,2015,789.0,41846.0,1.885484873106151,-4.9397590361445785,-0.09797830139081394,-0.8529592948869829
1323,"Agriculture, forestry, fisheries and veterinary",Ireland,2016,758.0,43377.0,1.7474698572976461,-3.929024081115336,-0.071466445351223,3.6586531568130765
1324,"Agriculture, forestry, fisheries and veterinary",Ireland,2017,798.0,44189.0,1.8058792912263233,5.277044854881266,0.0905202652243771,1.871959794361067
1325,"Agriculture, forestry, fisheries and veterinary",Ireland,2018,847.0,44474.0,1.904483518460224,6.140350877192982,0.1101767324729055,0.6449568897236869
1326,"Agriculture, forestry, fisheries and veterinary",Ireland,2019,865.0,42887.0,2.0169282066826777,2.125147579693034,0.041970760370275376,-3.5683770292755317
1327,"Agriculture, forestry, fisheries and veterinary",Ireland,2020,935.0,47927.0,1.9508836355290338,8.092485549132949,0.14605545934441966,11.751812903677104
1328,"Agriculture, forestry, fisheries and veterinary",Ireland,2021,917.0,45663.0,2.0081904386483584,-1.9251336898395723,-0.03941922344129821,-4.723850856510944
1329,"Agriculture, forestry, fisheries and veterinary",Ireland,2022,1028.0,45671.0,2.250881303234,12.104689203925844,0.24304263099121978,0.017519654862799203
1330,Arts and humanities,Ireland,2013,4178.0,30890.0,13.525412754936873,,,
1331,Arts and humanities,Ireland,2014,8181.0,42206.0,19.383499976306688,95.81139301101005,9.484433492868312,36.633214632567174
1332,Arts and humanities,Ireland,2015,8333.0,41846.0,19.913492329015916,1.8579635741351914,0.36323662954643215,-0.8529592948869829
1333,Arts and humanities,Ireland,2016,8434.0,43377.0,19.443483873942412,1.2120484819392774,0.23284228969269427,3.6586531568130765
1334,Arts and humanities,Ireland,2017,9014.0,44189.0,20.398741768313382,6.876926725160066,1.3125438457534682,1.871959794361067
1335,Arts and humanities,Ireland,2018,9363.0,44474.0,21.052749921302333,3.871755047703572,0.7847281557764086,0.6449568897236869
1336,Arts and humanities,Ireland,2019,8490.0,42887.0,19.796208641313218,-9.323934636334508,-2.0355818779583554,-3.5683770292755317
1337,Arts and humanities,Ireland,2020,9000.0,47927.0,18.778559058568238,6.007067137809187,1.0641183466522002,11.751812903677104
1338,Arts and humanities,Ireland,2021,8638.0,45663.0,18.916847338107438,-4.022222222222222,-0.7927643825416639,-4.723850856510944
1339,Arts and humanities,Ireland,2022,8406.0,45671.0,18.405552757767513,-2.6858068997453115,-0.5079809945041712,0.017519654862799203
1340,"Business, administration and law",Ireland,2013,5007.0,30890.0,16.20912916801554,,,
1341,"Business, administration and law",Ireland,2014,7153.0,42206.0,16.947827323129413,42.85999600559217,5.0845851300762925,36.633214632567174
1342,"Business, administration and law",Ireland,2015,7583.0,41846.0,18.12120632796444,6.011463721515448,1.027577307269512,-0.8529592948869829
1343,"Business, administration and law",Ireland,2016,8397.0,43377.0,19.35818521336192,10.734537781880523,1.876570532770823,3.6586531568130765
1344,"Business, administration and law",Ireland,2017,8200.0,44189.0,18.556654370997308,-2.346075979516494,-0.44581230623005724,1.871959794361067
1345,"Business, administration and law",Ireland,2018,8539.0,44474.0,19.199982011962046,4.134146341463415,0.7622431083329587,0.6449568897236869
1346,"Business, administration and law",Ireland,2019,8296.0,42887.0,19.343857112878027,-2.845766483194754,-0.5666052649987176,-3.5683770292755317
1347,"Business, administration and law",Ireland,2020,9178.0,47927.0,19.149957226615477,10.631629701060753,1.8402987877396877,11.751812903677104
1348,"Business, administration and law",Ireland,2021,9066.0,45663.0,19.854148873267196,-1.220309435606886,-0.24527516807918884,-4.723850856510944
1349,"Business, administration and law",Ireland,2022,8743.0,45671.0,19.143438943749864,-3.562761967791749,-0.7072321604519278,0.017519654862799203
1350,Education,Ireland,2013,1482.0,30890.0,4.797669148591777,,,
1351,Education,Ireland,2014,2243.0,42206.0,5.31441027342084,51.34952766531714,1.8030611761360942,36.633214632567174
1352,Education,Ireland,2015,1890.0,41846.0,4.516560722649715,-15.737851092287118,-0.8435692778282274,-0.8529592948869829
1353,Education,Ireland,2016,1898.0,43377.0,4.37559075085875,0.4232804232804233,0.018442953639025293,3.6586531568130765
1354,Education,Ireland,2017,1764.0,44189.0,3.9919436963950305,-7.060063224446786,-0.3032428885016633,1.871959794361067
1355,Education,Ireland,2018,1999.0,44474.0,4.494760983945676,13.321995464852607,0.5283986149210775,0.6449568897236869
1356,Education,Ireland,2019,1966.0,42887.0,4.584139715997855,-1.6508254127063533,-0.07694639401217153,-3.5683770292755317
1357,Education,Ireland,2020,2272.0,47927.0,4.7405429090074485,15.564598168870802,0.6384710079913201,11.751812903677104
1358,Education,Ireland,2021,2372.0,45663.0,5.1945776668199635,4.401408450704225,0.21899568578499004,-4.723850856510944
1359,Education,Ireland,2022,2393.0,45671.0,5.239648792450351,0.885328836424958,0.04598103829563619,0.017519654862799203
1360,"Engineering, manufacturing and construction",Ireland,2013,1941.0,30890.0,6.283586921333765,,,
1361,"Engineering, manufacturing and construction",Ireland,2014,4571.0,42206.0,10.830213713689997,135.4971664090675,6.231341515424347,36.633214632567174
1362,"Engineering, manufacturing and construction",Ireland,2015,4485.0,41846.0,10.717870286287818,-1.8814263837234741,-0.2055154614539024,-0.8529592948869829
1363,"Engineering, manufacturing and construction",Ireland,2016,4717.0,43377.0,10.874426539410287,5.172798216276477,0.5348456555317334,3.6586531568130765
1364,"Engineering, manufacturing and construction",Ireland,2017,4794.0,44189.0,10.848853787141596,1.6323934704261183,0.17425151055692592,1.871959794361067
1365,"Engineering, manufacturing and construction",Ireland,2018,4672.0,44474.0,10.505014165579889,-2.5448477263245723,-0.2743175788100913,0.6449568897236869
1366,"Engineering, manufacturing and construction",Ireland,2019,4680.0,42887.0,10.912397696271597,0.17123287671232876,0.018653671275677942,-3.5683770292755317
1367,"Engineering, manufacturing and construction",Ireland,2020,5635.0,47927.0,11.757464477225781,20.405982905982906,1.9926137667702966,11.751812903677104
1368,"Engineering, manufacturing and construction",Ireland,2021,5309.0,45663.0,11.626480958325121,-5.7852706299911265,-0.7139259356590675,-4.723850856510944
1369,"Engineering, manufacturing and construction",Ireland,2022,5580.0,45671.0,12.217818747126184,5.104539461292146,0.5933743513389241,0.017519654862799203
1370,Health and welfare,Ireland,2013,5090.0,30890.0,16.47782453868566,,,
1371,Health and welfare,Ireland,2014,6258.0,42206.0,14.827275742785385,22.94695481335953,2.7673790456333225,36.633214632567174
1372,Health and welfare,Ireland,2015,5578.0,41846.0,13.329828418486832,-10.866091403004155,-1.6250059742866703,-0.8529592948869829
1373,Health and welfare,Ireland,2016,5616.0,43377.0,12.946953454595754,0.6812477590534242,0.08760402978537013,3.6586531568130765
1374,Health and welfare,Ireland,2017,6074.0,44189.0,13.745502274321664,8.155270655270655,1.0364570368191177,1.871959794361067
1375,Health and welfare,Ireland,2018,6151.0,44474.0,13.83055268246616,1.26769838656569,0.17313486531456582,0.6449568897236869
1376,Health and welfare,Ireland,2019,6210.0,42887.0,14.479912327745005,0.9591936270525119,0.13757082565812487,-3.5683770292755317
1377,Health and welfare,Ireland,2020,7446.0,47927.0,15.536127861122123,19.903381642512077,2.578922110710038,11.751812903677104
1378,Health and welfare,Ireland,2021,6907.0,45663.0,15.126032017169262,-7.238785925329036,-1.1803867463810964,-4.723850856510944
1379,Health and welfare,Ireland,2022,6673.0,45671.0,14.611022311751439,-3.3878673809179096,-0.5123601410085175,0.017519654862799203
1380,Information and communication technologies,Ireland,2013,1856.0,30890.0,6.008416963418582,,,
1381,Information and communication technologies,Ireland,2014,3727.0,42206.0,8.830498033454958,100.80818965517241,4.433019002037625,36.633214632567174
1382,Information and communication technologies,Ireland,2015,3776.0,41846.0,9.023562586627158,1.314730346122887,0.11709601873536299,-0.8529592948869829
1383,Information and communication technologies,Ireland,2016,4157.0,43377.0,9.583419784678517,10.090042372881355,0.8783456670585793,3.6586531568130765
1384,Information and communication technologies,Ireland,2017,4361.0,44189.0,9.868971916087714,4.9073851335097425,0.4616533526443233,1.871959794361067
1385,Information and communication technologies,Ireland,2018,3993.0,44474.0,8.978279444169628,-8.438431552396239,-0.8274497459189638,0.6449568897236869
1386,Information and communication technologies,Ireland,2019,3435.0,42887.0,8.009420103994218,-13.974455296769348,-1.3010935714785368,-3.5683770292755317
1387,Information and communication technologies,Ireland,2020,3460.0,47927.0,7.219312704738456,0.727802037845706,0.05216266405157844,11.751812903677104
1388,Information and communication technologies,Ireland,2021,2963.0,45663.0,6.488842169809255,-14.364161849710982,-1.0884085583514003,-4.723850856510944
1389,Information and communication technologies,Ireland,2022,3065.0,45671.0,6.711042017910709,3.442456969287884,0.22333647172166146,0.017519654862799203
1390,"Natural sciences, mathematics and statistics",Ireland,2013,2464.0,30890.0,7.976691485917772,,,
1391,"Natural sciences, mathematics and statistics",Ireland,2014,4353.0,42206.0,10.313699474008434,76.66396103896103,4.475666966781974,36.633214632567174
1392,"Natural sciences, mathematics and statistics",Ireland,2015,4651.0,41846.0,11.11456292118721,6.845853434413049,0.7121349710844526,-0.8529592948869829
1393,"Natural sciences, mathematics and statistics",Ireland,2016,4634.0,43377.0,10.6830808954054,-0.3655127929477532,-0.03919127648292874,3.6586531568130765
1394,"Natural sciences, mathematics and statistics",Ireland,2017,4674.0,44189.0,10.577292991468465,0.8631851532153647,0.09052026522437712,1.871959794361067
1395,"Natural sciences, mathematics and statistics",Ireland,2018,4668.0,44474.0,10.49602014660251,-0.12836970474967907,-0.013491028466070063,0.6449568897236869
1396,"Natural sciences, mathematics and statistics",Ireland,2019,4592.0,42887.0,10.70720731223914,-1.6281062553556127,-0.17720987711894048,-3.5683770292755317
1397,"Natural sciences, mathematics and statistics",Ireland,2020,5363.0,47927.0,11.189934692344607,16.79006968641115,1.6086965593506792,11.751812903677104
1398,"Natural sciences, mathematics and statistics",Ireland,2021,4997.0,45663.0,10.943214418675952,-6.824538504568338,-0.8015242099730634,-4.723850856510944
1399,"Natural sciences, mathematics and statistics",Ireland,2022,5214.0,45671.0,11.416434936830811,4.342605563338003,0.4751373957215739,0.017519654862799203
1400,Services,Ireland,2013,588.0,30890.0,1.9035286500485593,,,
1401,Services,Ireland,2014,2062.0,42206.0,4.885561294602663,250.68027210884352,3.492394446287258,36.633214632567174
1402,Services,Ireland,2015,2241.0,41846.0,5.3553505711418055,8.680892337536372,0.42775892558428524,-0.8529592948869829
1403,Services,Ireland,2016,2248.0,43377.0,5.182469972566106,0.31236055332440876,0.016137584434147128,3.6586531568130765
1404,Services,Ireland,2017,2103.0,44189.0,4.759102944171627,-6.450177935943061,-0.32813596143836704,1.871959794361067
1405,Services,Ireland,2018,2031.0,44474.0,4.566713135764717,-3.4236804564907275,-0.16189234159284077,0.6449568897236869
1406,Services,Ireland,2019,1707.0,42887.0,3.980227108447781,-15.952732644017726,-0.7554736866649567,-3.5683770292755317
1407,Services,Ireland,2020,1884.0,47927.0,3.9309783629269512,10.369068541300527,0.36931166148517536,11.751812903677104
1408,Services,Ireland,2021,1742.0,45663.0,3.8149048463745263,-7.537154989384288,-0.3109738738146859,-4.723850856510944
1409,Services,Ireland,2022,1535.0,45671.0,3.3609949420857874,-11.882893226176808,-0.4532416631998424,0.017519654862799203
1410,"Social sciences, journalism and information",Ireland,2013,1379.0,30890.0,4.464227905471026,,,
1411,"Social sciences, journalism and information",Ireland,2014,2689.0,42206.0,6.371132066530825,94.99637418419144,3.103824100838743,36.633214632567174
1412,"Social sciences, journalism and information",Ireland,2015,2360.0,41846.0,5.639726616641973,-12.235031610264038,-0.7862161257945801,-0.8529592948869829
1413,"Social sciences, journalism and information",Ireland,2016,2518.0,43377.0,5.80491965788321,6.694915254237288,0.36424833437074944,3.6586531568130765
1414,"Social sciences, journalism and information",Ireland,2017,2205.0,44189.0,4.989929620493788,-12.43050039714059,-0.708321075380751,1.871959794361067
1415,"Social sciences, journalism and information",Ireland,2018,2211.0,44474.0,4.971443989746819,0.27210884353741494,0.013491028466070061,0.6449568897236869
1416,"Social sciences, journalism and information",Ireland,2019,2612.0,42887.0,6.090423671508849,18.136589778380824,0.935015272693357,-3.5683770292755317
1417,"Social sciences, journalism and information",Ireland,2020,2754.0,47927.0,5.746239071921881,5.436447166921899,0.29628393181296553,11.751812903677104
1418,"Social sciences, journalism and information",Ireland,2021,2752.0,45663.0,6.026761272802926,-0.07262164124909223,-0.0043799137156998015,-4.723850856510944
1419,"Social sciences, journalism and information",Ireland,2022,3034.0,45671.0,6.643165247093341,10.247093023255815,0.6174596571128288,0.017519654862799203
1420,"Agriculture, forestry, fisheries and veterinary",Italy,2013,7898.0,225497.0,3.5024856206512727,,,
1421,"Agriculture, forestry, fisheries and veterinary",Italy,2014,8552.0,226525.0,3.775300739432734,8.280577361357306,0.28870985542434613,0.4558818964332119
1422,"Agriculture, forestry, fisheries and veterinary",Italy,2015,7951.0,229244.0,3.4683568599396275,-7.027595884003741,-0.2621660763204271,1.2003090166648271
1423,"Agriculture, forestry, fisheries and veterinary",Italy,2016,8371.0,240020.0,3.4876260311640697,5.282354420827569,0.17498541788184319,4.700668283575579
1424,"Agriculture, forestry, fisheries and veterinary",Italy,2017,8204.0,255436.0,3.2117634162764843,-1.9949826782941105,-0.06537841181352666,6.422798100158319
1425,"Agriculture, forestry, fisheries and veterinary",Italy,2018,8347.0,277962.0,3.002928457846756,1.74305216967333,0.05144588109166001,8.818647332404202
