year,area,concept1,concept2,metric,value
2009,ITA,math_score,hisei,corr,0.286978156103958
2009,ITA,math_score,hisei,corr_se,0.000120753494292564
2009,ITA,reading_score,escs,corr,0.349332041539872
2009,ITA,reading_score,escs,corr_se,0.0108082745878704
2009,ITA,reading_score,hisei,corr,0.327454896559925
2009,ITA,reading_score,hisei,corr_se,0.0091989598956936
2009,ITA,escs,hisei,corr,0.807777935605011
2009,ITA,escs,hisei,corr_se,1.03878707481142e-05
2009,LTU,math_score,reading_score,corr,0.825688053654289
2009,LTU,math_score,reading_score,corr_se,0.00776325658833642
2009,LTU,math_score,escs,corr,0.411444732554335
2009,LTU,math_score,escs,corr_se,0.000304272201431253
2009,LTU,math_score,hisei,corr,0.35616967591188
2009,LTU,math_score,hisei,corr_se,0.000288878014102854
2009,LTU,reading_score,escs,corr,0.359710201641696
2009,LTU,reading_score,escs,corr_se,0.0193485303803722
2009,LTU,reading_score,hisei,corr,0.321606698160195
2009,LTU,reading_score,hisei,corr_se,0.0183873116712848
2009,LTU,escs,hisei,corr,0.836732396133855
2009,LTU,escs,hisei,corr_se,2.1232301434324e-05
2009,LUX,math_score,reading_score,corr,0.827949223635094
2009,LUX,math_score,reading_score,corr_se,0.00624541199377144
2009,LUX,math_score,escs,corr,0.443525549520655
2009,LUX,math_score,escs,corr_se,0.000133135139243615
2009,LUX,math_score,hisei,corr,0.417220620336125
2009,LUX,math_score,hisei,corr_se,0.000143302447886514
2009,LUX,reading_score,escs,corr,0.434753259753791
2009,LUX,reading_score,escs,corr_se,0.0126340105261262
2009,LUX,reading_score,hisei,corr,0.417715316163952
2009,LUX,reading_score,hisei,corr_se,0.0128631657684372
2009,LUX,escs,hisei,corr,0.803585439269215
2009,LUX,escs,hisei,corr_se,2.87839820215367e-05
2009,LVA,math_score,reading_score,corr,0.786199726837198
2009,LVA,math_score,reading_score,corr_se,0.00857817025130454
2009,LVA,math_score,escs,corr,0.349510893647825
2009,LVA,math_score,escs,corr_se,0.000647629661045331
2009,LVA,math_score,hisei,corr,0.294754682789175
2009,LVA,math_score,hisei,corr_se,0.000541310531732008
2009,LVA,reading_score,escs,corr,0.325465490271413
2009,LVA,reading_score,escs,corr_se,0.0277632025632865
2009,LVA,reading_score,hisei,corr,0.292363865755187
2009,LVA,reading_score,hisei,corr_se,0.0235887001224269
2009,LVA,escs,hisei,corr,0.787689118680591
2009,LVA,escs,hisei,corr_se,6.96637790711465e-05
2009,MLT,math_score,reading_score,corr,0.838129369442214
2009,MLT,math_score,reading_score,corr_se,0.00538885510273347
2009,MLT,math_score,escs,corr,0.331538166195605
2009,MLT,math_score,escs,corr_se,0.000256850427741899
2009,MLT,math_score,hisei,corr,0.318426010527773
2009,MLT,math_score,hisei,corr_se,0.000228124527929085
2009,MLT,reading_score,escs,corr,0.327087062945467
2009,MLT,reading_score,escs,corr_se,0.0164465421159696
2009,MLT,reading_score,hisei,corr,0.316880981813853
2009,MLT,reading_score,hisei,corr_se,0.0156083474912809
2009,MLT,escs,hisei,corr,0.793668611181937
2009,MLT,escs,hisei,corr_se,3.89100447164562e-05
2009,NLD,math_score,reading_score,corr,0.862499406370973
2009,NLD,math_score,reading_score,corr_se,0.00565665380590132
2009,NLD,math_score,escs,corr,0.40245597484423
2009,NLD,math_score,escs,corr_se,0.000276213430533399
2009,NLD,math_score,hisei,corr,0.35131012191154
2009,NLD,math_score,hisei,corr_se,0.000412714426978969
2009,NLD,reading_score,escs,corr,0.371625978808991
2009,NLD,reading_score,escs,corr_se,0.0168056888964848
2009,NLD,reading_score,hisei,corr,0.333324296765391
2009,NLD,reading_score,hisei,corr_se,0.0198559059599898
2009,NLD,escs,hisei,corr,0.796727760521425
2009,NLD,escs,hisei,corr_se,3.45823048449689e-05
2009,POL,math_score,reading_score,corr,0.825697405997812
2009,POL,math_score,reading_score,corr_se,0.00604915853085785
2009,POL,math_score,escs,corr,0.409214803225363
2009,POL,math_score,escs,corr_se,0.000273190239799519
2009,POL,math_score,hisei,corr,0.345491866445031
2009,POL,math_score,hisei,corr_se,0.000224846181128876
2009,POL,reading_score,escs,corr,0.389332912613775
2009,POL,reading_score,escs,corr_se,0.0181471886800325
2009,POL,reading_score,hisei,corr,0.328135980977395
2009,POL,reading_score,hisei,corr_se,0.0174305346944698
2009,POL,escs,hisei,corr,0.797467747955409
2009,POL,escs,hisei,corr_se,4.52726238833273e-05
2009,PRT,math_score,reading_score,corr,0.806340752328252
2009,PRT,math_score,reading_score,corr_se,0.00765279063062635
2009,PRT,math_score,escs,corr,0.44507365806352
2009,PRT,math_score,escs,corr_se,0.000431512963659005
2009,PRT,math_score,hisei,corr,0.420440123399963
2009,PRT,math_score,hisei,corr_se,0.000467499081765939
2009,PRT,reading_score,escs,corr,0.404439033901054
2009,PRT,reading_score,escs,corr_se,0.0199221735649193
2009,PRT,reading_score,hisei,corr,0.388002390567063
2009,PRT,reading_score,hisei,corr_se,0.0195233283979056
2009,PRT,escs,hisei,corr,0.823949641640029
2009,PRT,escs,hisei,corr_se,4.93823875276145e-05
2009,ROU,math_score,reading_score,corr,0.800911119282823
2009,ROU,math_score,reading_score,corr_se,0.0149714719368269
2009,ROU,math_score,escs,corr,0.346752842071873
2009,ROU,math_score,escs,corr_se,0.000871386851743244
2009,ROU,math_score,hisei,corr,0.305878766465145
2009,ROU,math_score,hisei,corr_se,0.00103375002895539
2009,ROU,reading_score,escs,corr,0.343913843073849
2009,ROU,reading_score,escs,corr_se,0.0302831639830933
2009,ROU,reading_score,hisei,corr,0.326520744935726
2009,ROU,reading_score,hisei,corr_se,0.024078193383528
2009,ROU,escs,hisei,corr,0.794526663981148
2009,ROU,escs,hisei,corr_se,6.74144190918363e-05
2009,SVK,math_score,reading_score,corr,0.798290107030918
2009,SVK,math_score,reading_score,corr_se,0.0102383511554306
2009,SVK,math_score,escs,corr,0.434620324170933
2009,SVK,math_score,escs,corr_se,0.000363281704697575
2009,SVK,math_score,hisei,corr,0.376131597774243
2009,SVK,math_score,hisei,corr_se,0.000293324509133539
2009,SVK,reading_score,escs,corr,0.388520873471674
2009,SVK,reading_score,escs,corr_se,0.019842796321227
2009,SVK,reading_score,hisei,corr,0.346764700720083
2009,SVK,reading_score,hisei,corr_se,0.0185428013123765
2009,SVK,escs,hisei,corr,0.811134904528502
2009,SVK,escs,hisei,corr_se,4.15764479748067e-05
2009,SVN,math_score,reading_score,corr,0.839174526022959
2009,SVN,math_score,reading_score,corr_se,0.0039511194359818
2009,SVN,math_score,escs,corr,0.419309849898171
2009,SVN,math_score,escs,corr_se,0.000148679875383002
2009,SVN,math_score,hisei,corr,0.379124359538971
2009,SVN,math_score,hisei,corr_se,0.000220113736654459
2009,SVN,reading_score,escs,corr,0.399771017730693
2009,SVN,reading_score,escs,corr_se,0.0135908402654948
2009,SVN,reading_score,hisei,corr,0.362762795449963
2009,SVN,reading_score,hisei,corr_se,0.0148872607408983
2009,SVN,escs,hisei,corr,0.817773909865797
2009,SVN,escs,hisei,corr_se,2.65919781852869e-05
2009,SWE,math_score,reading_score,corr,0.821257984703467
2009,SWE,math_score,reading_score,corr_se,0.00653304892902431
2009,SWE,math_score,escs,corr,0.380538940783556
2009,SWE,math_score,escs,corr_se,0.000357459576292613
2009,SWE,math_score,hisei,corr,0.327740956907613
2009,SWE,math_score,hisei,corr_se,0.000313180513585263
2009,SWE,reading_score,escs,corr,0.372114004384275
2009,SWE,reading_score,escs,corr_se,0.0181425036365368
2009,SWE,reading_score,hisei,corr,0.315016575906776
2009,SWE,reading_score,hisei,corr_se,0.0171243788269048
2009,SWE,escs,hisei,corr,0.765435440851333
2009,SWE,escs,hisei,corr_se,3.61741216333246e-05
2009,EU28,math_score,reading_score,corr,0.828460997174264
2009,EU28,math_score,reading_score,corr_se,0.00216631655070762
2009,EU28,math_score,escs,corr,0.404418618369939
2009,EU28,math_score,escs,corr_se,3.07175937480271e-05
2009,EU28,math_score,hisei,corr,0.354584399436944
2009,EU28,math_score,hisei,corr_se,2.98708317673798e-05
2009,EU28,reading_score,escs,corr,0.383649410134844
2009,EU28,reading_score,escs,corr_se,0.00520276728705036
2009,EU28,reading_score,hisei,corr,0.346583384968524
2009,EU28,reading_score,hisei,corr_se,0.00569290515154201
2009,EU28,escs,hisei,corr,0.77910418628941
2009,EU28,escs,hisei,corr_se,2.48593105026886e-06
2012,AUT,math_score,reading_score,corr,0.846314000558524
2012,AUT,math_score,reading_score,corr_se,0.00681118051468269
2012,AUT,math_score,escs,corr,0.410546518068287
2012,AUT,math_score,escs,corr_se,0.000308567981653806
2012,AUT,math_score,hisei,corr,0
2012,AUT,math_score,hisei,corr_se,
2012,AUT,reading_score,escs,corr,0.398553866036442
2012,AUT,reading_score,escs,corr_se,0.0201674688918642
2012,AUT,reading_score,hisei,corr,0
2012,AUT,reading_score,hisei,corr_se,
2012,AUT,escs,hisei,corr,0
2012,AUT,escs,hisei,corr_se,
2012,BEL,math_score,reading_score,corr,0.876673143299357
2012,BEL,math_score,reading_score,corr_se,0.00507870040746364
2012,BEL,math_score,escs,corr,0.453522436576376
2012,BEL,math_score,escs,corr_se,0.000211784354220733
2012,BEL,math_score,hisei,corr,0.429891052177678
2012,BEL,math_score,hisei,corr_se,0.000216819599543465
2012,BEL,reading_score,escs,corr,0.436226679654695
2012,BEL,reading_score,escs,corr_se,0.0159292140912585
2012,BEL,reading_score,hisei,corr,0.423317202139352
2012,BEL,reading_score,hisei,corr_se,0.0142434517997327
2012,BEL,escs,hisei,corr,0.841124843246088
2012,BEL,escs,hisei,corr_se,1.7653724190743e-05
2012,BGR,math_score,reading_score,corr,0.831249553820376
2012,BGR,math_score,reading_score,corr_se,0.00915718652218988
2012,BGR,math_score,escs,corr,0.483461137183537
2012,BGR,math_score,escs,corr_se,0.00054954031601108
2012,BGR,math_score,hisei,corr,0.433652417695247
2012,BGR,math_score,hisei,corr_se,0.000490206306490478
2012,BGR,reading_score,escs,corr,0.47835821479372
2012,BGR,reading_score,escs,corr_se,0.0230856671773647
2012,BGR,reading_score,hisei,corr,0.429944523211551
2012,BGR,reading_score,hisei,corr_se,0.0214871023578994
2012,BGR,escs,hisei,corr,0.801790686432516
2012,BGR,escs,hisei,corr_se,4.71599871279152e-05
2012,CZE,math_score,reading_score,corr,0.840210922030021
2012,CZE,math_score,reading_score,corr_se,0.00805080328298723
2012,CZE,math_score,escs,corr,0.41608780107728
2012,CZE,math_score,escs,corr_se,0.0002651655749754
2012,CZE,math_score,hisei,corr,0.38438598981279
2012,CZE,math_score,hisei,corr_se,0.000307957765104185
2012,CZE,reading_score,escs,corr,0.395441759417839
2012,CZE,reading_score,escs,corr_se,0.0185539572384896
2012,CZE,reading_score,hisei,corr,0.371967918084023
2012,CZE,reading_score,hisei,corr_se,0.0176326285611227
2012,CZE,escs,hisei,corr,0.799618624354064
2012,CZE,escs,hisei,corr_se,3.93738950142648e-05
2012,DEU,math_score,reading_score,corr,0.872158153421916
2012,DEU,math_score,reading_score,corr_se,0.00602996602279372
2012,DEU,math_score,escs,corr,0.436267848781354
2012,DEU,math_score,escs,corr_se,0.000242395056896304
2012,DEU,math_score,hisei,corr,0.402900091695229
2012,DEU,math_score,hisei,corr_se,0.000299332652518683
2012,DEU,reading_score,escs,corr,0.415836014278713
2012,DEU,reading_score,escs,corr_se,0.0166657839625575
2012,DEU,reading_score,hisei,corr,0.395364064049779
2012,DEU,reading_score,hisei,corr_se,0.0191839104281031
2012,DEU,escs,hisei,corr,0.804530978870997
2012,DEU,escs,hisei,corr_se,4.36501012523304e-05
2012,DNK,math_score,reading_score,corr,0.844323036994412
2012,DNK,math_score,reading_score,corr_se,0.00675088564081965
2012,DNK,math_score,escs,corr,0.41971736985443
2012,DNK,math_score,escs,corr_se,0.0002600664269984
2012,DNK,math_score,hisei,corr,0.354025271178321
2012,DNK,math_score,hisei,corr_se,0.000331019285859322
2012,DNK,reading_score,escs,corr,0.404352245119077
2012,DNK,reading_score,escs,corr_se,0.0162592805768582
2012,DNK,reading_score,hisei,corr,0.344675217247076
2012,DNK,reading_score,hisei,corr_se,0.0183657027811878
2012,DNK,escs,hisei,corr,0.84020754618379
2012,DNK,escs,hisei,corr_se,1.64421415962794e-05
2012,ESP,math_score,reading_score,corr,0.826363556415703
2012,ESP,math_score,reading_score,corr_se,0.00376498356444392
2012,ESP,math_score,escs,corr,0.404897980968913
2012,ESP,math_score,escs,corr_se,0.000164244360184101
2012,ESP,math_score,hisei,corr,0.349598012720508
2012,ESP,math_score,hisei,corr_se,0.000129540923755884
2012,ESP,reading_score,escs,corr,0.359001648900803
2012,ESP,reading_score,escs,corr_se,0.014836732335447
2012,ESP,reading_score,hisei,corr,0.310032739939764
2012,ESP,reading_score,hisei,corr_se,0.0125201240883734
2012,ESP,escs,hisei,corr,0.811167108946417
2012,ESP,escs,hisei,corr_se,1.87912820505715e-05
2012,EST,math_score,reading_score,corr,0.831863565920892
2012,EST,math_score,reading_score,corr_se,0.00637615549276908
2012,EST,math_score,escs,corr,0.280658508270119
2012,EST,math_score,escs,corr_se,0.000210443126916586
2012,EST,math_score,hisei,corr,0.286506674901937
2012,EST,math_score,hisei,corr_se,0.000229106788956866
2012,EST,reading_score,escs,corr,0.248565271887652
2012,EST,reading_score,escs,corr_se,0.0183997514337704
2012,EST,reading_score,hisei,corr,0.294007897118479
2012,EST,reading_score,hisei,corr_se,0.0168751246882849
2012,EST,escs,hisei,corr,0.837850739660963
2012,EST,escs,hisei,corr_se,2.28741181352842e-05
2012,FIN,math_score,reading_score,corr,0.82178975682331
2012,FIN,math_score,reading_score,corr_se,0.00572938217593395
2012,FIN,math_score,escs,corr,0.302890177420642
2012,FIN,math_score,escs,corr_se,0.00021827935243649
2012,FIN,math_score,hisei,corr,0.267482790425315
2012,FIN,math_score,hisei,corr_se,0.000233808278128425
2012,FIN,reading_score,escs,corr,0.273557006480606
2012,FIN,reading_score,escs,corr_se,0.0171239156789172
2012,FIN,reading_score,hisei,corr,0.237634683885868
2012,FIN,reading_score,hisei,corr_se,0.0175487742297823
2012,FIN,escs,hisei,corr,0.814161712627628
2012,FIN,escs,hisei,corr_se,2.54951709581174e-05
2012,FRA,math_score,reading_score,corr,0.860708263341423
2012,FRA,math_score,reading_score,corr_se,0.00608116961756981
2012,FRA,math_score,escs,corr,0.46901854806307
2012,FRA,math_score,escs,corr_se,0.000181308012306995
2012,FRA,math_score,hisei,corr,0.406554638894322
2012,FRA,math_score,hisei,corr_se,0.000205632803907048
2012,FRA,reading_score,escs,corr,0.431693587819753
2012,FRA,reading_score,escs,corr_se,0.0174074224710086
2012,FRA,reading_score,hisei,corr,0.393520826958539
2012,FRA,reading_score,hisei,corr_se,0.0179591427894635
2012,FRA,escs,hisei,corr,0.816994482698754
2012,FRA,escs,hisei,corr_se,2.47541209209962e-05
2012,GBR,math_score,reading_score,corr,0.898160782054791
2012,GBR,math_score,reading_score,corr_se,0.00453872434550192
2012,GBR,math_score,escs,corr,0.379136336768505
2012,GBR,math_score,escs,corr_se,0.000341153963540641
2012,GBR,math_score,hisei,corr,0.336312234054076
2012,GBR,math_score,hisei,corr_se,0.00032651030803879
2012,GBR,reading_score,escs,corr,0.372251859820636
2012,GBR,reading_score,escs,corr_se,0.0172008663046245
2012,GBR,reading_score,hisei,corr,0.33843320681965
2012,GBR,reading_score,hisei,corr_se,0.0167182156344844
2012,GBR,escs,hisei,corr,0.795625851707588
2012,GBR,escs,hisei,corr_se,2.37053211901377e-05
2012,GRC,math_score,reading_score,corr,0.756062111281542
2012,GRC,math_score,reading_score,corr_se,0.00966813068224727
2012,GRC,math_score,escs,corr,0.397795964051664
2012,GRC,math_score,escs,corr_se,0.000369649545108645
2012,GRC,math_score,hisei,corr,0.358314274730778
2012,GRC,math_score,hisei,corr_se,0.000355707177838549
2012,GRC,reading_score,escs,corr,0.351785297697842
2012,GRC,reading_score,escs,corr_se,0.0193686787305164
2012,GRC,reading_score,hisei,corr,0.33695189799866
2012,GRC,reading_score,hisei,corr_se,0.0173111340177807
2012,GRC,escs,hisei,corr,0.837453710821331
2012,GRC,escs,hisei,corr_se,2.00222376385817e-05
2012,HRV,math_score,reading_score,corr,0.828498306226324
2012,HRV,math_score,reading_score,corr_se,0.00862370297020305
2012,HRV,math_score,escs,corr,0.350134556044992
2012,HRV,math_score,escs,corr_se,0.00037683833028546
2012,HRV,math_score,hisei,corr,0.373067029186648
2012,HRV,math_score,hisei,corr_se,0.000337179259846714
2012,HRV,reading_score,escs,corr,0.337663621594984
2012,HRV,reading_score,escs,corr_se,0.0208727556810616
2012,HRV,reading_score,hisei,corr,0.358908331142788
2012,HRV,reading_score,hisei,corr_se,0.0203978826848988
2012,HRV,escs,hisei,corr,0.846737857180233
2012,HRV,escs,hisei,corr_se,2.53181551897906e-05
2012,HUN,math_score,reading_score,corr,0.86830135080318
2012,HUN,math_score,reading_score,corr_se,0.00697461010636795
2012,HUN,math_score,escs,corr,0.478893946565117
2012,HUN,math_score,escs,corr_se,0.000533286198959351
2012,HUN,math_score,hisei,corr,0.434585645008323
2012,HUN,math_score,hisei,corr_se,0.000549107595414015
2012,HUN,reading_score,escs,corr,0.456822057565871
2012,HUN,reading_score,escs,corr_se,0.023150130572723
2012,HUN,reading_score,hisei,corr,0.41876479974677
2012,HUN,reading_score,hisei,corr_se,0.0220325664352678
2012,HUN,escs,hisei,corr,0.831568345149955
2012,HUN,escs,hisei,corr_se,3.30694347539046e-05
2012,IRL,math_score,reading_score,corr,0.86713520794493
2012,IRL,math_score,reading_score,corr_se,0.00512985155112026
2012,IRL,math_score,escs,corr,0.398974841963468
2012,IRL,math_score,escs,corr_se,0.000214622187760372
2012,IRL,math_score,hisei,corr,0.339619296946016
2012,IRL,math_score,hisei,corr_se,0.000266007303476634
2012,IRL,reading_score,escs,corr,0.398153587045446
2012,IRL,reading_score,escs,corr_se,0.0141132015920738
2012,IRL,reading_score,hisei,corr,0.343503797982741
2012,IRL,reading_score,hisei,corr_se,0.0169302086432353
2012,IRL,escs,hisei,corr,0.814704868648928
2012,IRL,escs,hisei,corr_se,3.20869914043246e-05
2012,ITA,math_score,reading_score,corr,0.821970861046365
2012,ITA,math_score,reading_score,corr_se,0.004717531592519
2012,ITA,math_score,escs,corr,0.321763070947792
2012,ITA,math_score,escs,corr_se,9.68083297836292e-05
2012,ITA,math_score,hisei,corr,0.31160898896197
2012,ITA,math_score,hisei,corr_se,8.96720234036484e-05
2012,ITA,reading_score,escs,corr,0.313159718924007
2012,ITA,reading_score,escs,corr_se,0.0107163256555891
2012,ITA,reading_score,hisei,corr,0.318369253131354
2012,ITA,reading_score,hisei,corr_se,0.00954965910235148
2012,ITA,escs,hisei,corr,0.833066559173204
2012,ITA,escs,hisei,corr_se,7.05302144332972e-06
2012,LTU,math_score,reading_score,corr,0.84407582422519
2012,LTU,math_score,reading_score,corr_se,0.00594931103327377
2012,LTU,math_score,escs,corr,0
2012,LTU,math_score,escs,corr_se,
2012,LTU,math_score,hisei,corr,0
2012,LTU,math_score,hisei,corr_se,
2012,LTU,reading_score,escs,corr,0
2012,LTU,reading_score,escs,corr_se,
2012,LTU,reading_score,hisei,corr,0
2012,LTU,reading_score,hisei,corr_se,
2012,LTU,escs,hisei,corr,0
2012,LTU,escs,hisei,corr_se,
2012,LUX,math_score,reading_score,corr,0.847113080284013
2012,LUX,math_score,reading_score,corr_se,0.00415414943661426
2012,LUX,math_score,escs,corr,0
2012,LUX,math_score,escs,corr_se,
2012,LUX,math_score,hisei,corr,0
2012,LUX,math_score,hisei,corr_se,
2012,LUX,reading_score,escs,corr,0
2012,LUX,reading_score,escs,corr_se,
2012,LUX,reading_score,hisei,corr,0
2012,LUX,reading_score,hisei,corr_se,
2012,LUX,escs,hisei,corr,0
2012,LUX,escs,hisei,corr_se,
2012,LVA,math_score,reading_score,corr,0.818383456418019
2012,LVA,math_score,reading_score,corr_se,0.00857307472375074
2012,LVA,math_score,escs,corr,0
2012,LVA,math_score,escs,corr_se,
2012,LVA,math_score,hisei,corr,0
2012,LVA,math_score,hisei,corr_se,
2012,LVA,reading_score,escs,corr,0
2012,LVA,reading_score,escs,corr_se,
2012,LVA,reading_score,hisei,corr,0
2012,LVA,reading_score,hisei,corr_se,
2012,LVA,escs,hisei,corr,0
2012,LVA,escs,hisei,corr_se,
2012,NLD,math_score,reading_score,corr,0.877553005531626
2012,NLD,math_score,reading_score,corr_se,0.00680133779045031
2012,NLD,math_score,escs,corr,0.345009872548599
2012,NLD,math_score,escs,corr_se,0.000575126382180106
2012,NLD,math_score,hisei,corr,0.327551634156292
2012,NLD,math_score,hisei,corr_se,0.000393934455379079
2012,NLD,reading_score,escs,corr,0.336917911716468
2012,NLD,reading_score,escs,corr_se,0.0266104599323347
2012,NLD,reading_score,hisei,corr,0.320727302461918
2012,NLD,reading_score,hisei,corr_se,0.0220359998647064
2012,NLD,escs,hisei,corr,0.818013106997193
2012,NLD,escs,hisei,corr_se,2.19639912641994e-05
2012,POL,math_score,reading_score,corr,0.833066380572811
2012,POL,math_score,reading_score,corr_se,0.00710560601516934
2012,POL,math_score,escs,corr,0.395733218670135
2012,POL,math_score,escs,corr_se,0.000364962313705233
2012,POL,math_score,hisei,corr,0.364669099825323
2012,POL,math_score,hisei,corr_se,0.000360448071645335
2012,POL,reading_score,escs,corr,0.359280066723507
2012,POL,reading_score,escs,corr_se,0.0218571845084922
2012,POL,reading_score,hisei,corr,0.355824785926479
2012,POL,reading_score,hisei,corr_se,0.0195441610122291
2012,POL,escs,hisei,corr,0.884615747057035
2012,POL,escs,hisei,corr_se,1.3310507169028e-05
2012,PRT,math_score,reading_score,corr,0.836740879046142
2012,PRT,math_score,reading_score,corr_se,0.00745220215086074
2012,PRT,math_score,escs,corr,0.449182889157887
2012,PRT,math_score,escs,corr_se,0.000353065849430162
2012,PRT,math_score,hisei,corr,0.410963626369881
2012,PRT,math_score,hisei,corr_se,0.000367994513257134
2012,PRT,reading_score,escs,corr,0.409360334888876
2012,PRT,reading_score,escs,corr_se,0.0207880464289499
2012,PRT,reading_score,hisei,corr,0.373898075821061
2012,PRT,reading_score,hisei,corr_se,0.020906909728023
2012,PRT,escs,hisei,corr,0.858244706780421
2012,PRT,escs,hisei,corr_se,4.98767661958375e-05
2012,ROU,math_score,reading_score,corr,0.774337541461194
2012,ROU,math_score,reading_score,corr_se,0.0145016751220879
2012,ROU,math_score,escs,corr,0.451811782293234
2012,ROU,math_score,escs,corr_se,0.000663007611042704
2012,ROU,math_score,hisei,corr,0.448774031363978
2012,ROU,math_score,hisei,corr_se,0.000700941523388403
2012,ROU,reading_score,escs,corr,0.407503424942897
2012,ROU,reading_score,escs,corr_se,0.0246488989579294
2012,ROU,reading_score,hisei,corr,0.410294220213053
2012,ROU,reading_score,hisei,corr_se,0.0251096306432781
2012,ROU,escs,hisei,corr,0.812209327289876
2012,ROU,escs,hisei,corr_se,8.50337643599742e-05
2012,SVK,math_score,reading_score,corr,0.851700890109287
2012,SVK,math_score,reading_score,corr_se,0.00864187821057356
2012,SVK,math_score,escs,corr,0.511693913895949
2012,SVK,math_score,escs,corr_se,0.000413903271641766
2012,SVK,math_score,hisei,corr,0.463013533893552
2012,SVK,math_score,hisei,corr_se,0.000384595242302614
2012,SVK,reading_score,escs,corr,0.501381611011962
2012,SVK,reading_score,escs,corr_se,0.0221365420603637
2012,SVK,reading_score,hisei,corr,0.452289131986153
2012,SVK,reading_score,hisei,corr_se,0.0204003530146726
2012,SVK,escs,hisei,corr,0.841152101600154
2012,SVK,escs,hisei,corr_se,2.53244724192948e-05
2012,SVN,math_score,reading_score,corr,0.826322076094226
2012,SVN,math_score,reading_score,corr_se,0.00610891858171588
2012,SVN,math_score,escs,corr,0.401757140384418
2012,SVN,math_score,escs,corr_se,0.000146388063244112
2012,SVN,math_score,hisei,corr,0.386945614182678
2012,SVN,math_score,hisei,corr_se,0.000158880096001145
2012,SVN,reading_score,escs,corr,0.376385388824687
2012,SVN,reading_score,escs,corr_se,0.0144711274714127
2012,SVN,reading_score,hisei,corr,0.373503783917661
2012,SVN,reading_score,hisei,corr_se,0.0147540300168224
2012,SVN,escs,hisei,corr,0.855513294688459
2012,SVN,escs,hisei,corr_se,1.76483040279102e-05
2012,SWE,math_score,reading_score,corr,0.85430507717601
2012,SWE,math_score,reading_score,corr_se,0.00446453734705943
2012,SWE,math_score,escs,corr,0.342883241526712
2012,SWE,math_score,escs,corr_se,0.000298790456612085
2012,SWE,math_score,hisei,corr,0.330488882622927
2012,SWE,math_score,hisei,corr_se,0.00025927885650741
2012,SWE,reading_score,escs,corr,0.32569244684724
2012,SWE,reading_score,escs,corr_se,0.0199800920452669
2012,SWE,reading_score,hisei,corr,0.312921570083375
2012,SWE,reading_score,hisei,corr_se,0.0182867328601664
2012,SWE,escs,hisei,corr,0.808356726758487
2012,SWE,escs,hisei,corr_se,2.76942366752111e-05
2012,EU28,math_score,reading_score,corr,0.853203361478535
2012,EU28,math_score,reading_score,corr_se,0.00210194942858824
2012,EU28,math_score,escs,corr,0.408594255724497
2012,EU28,math_score,escs,corr_se,2.0195306199326e-05
2012,EU28,math_score,hisei,corr,0.372223443239583
2012,EU28,math_score,hisei,corr_se,2.49877539442984e-05
2012,EU28,reading_score,escs,corr,0.387021511444169
2012,EU28,reading_score,escs,corr_se,0.00483837297585104
2012,EU28,reading_score,hisei,corr,0.363877268600118
2012,EU28,reading_score,hisei,corr_se,0.00565839346133084
2012,EU28,escs,hisei,corr,0.823790441066538
2012,EU28,escs,hisei,corr_se,2.21422767536393e-06
2015,AUT,math_score,reading_score,corr,0.80129645421861
2015,AUT,math_score,reading_score,corr_se,0.0100528353311356
2015,AUT,math_score,escs,corr,0.400513360311131
2015,AUT,math_score,escs,corr_se,0.000321860548896007
2015,AUT,math_score,hisei,corr,0.313836425963381
2015,AUT,math_score,hisei,corr_se,0.000290167968115079
2015,AUT,reading_score,escs,corr,0.385661459862737
2015,AUT,reading_score,escs,corr_se,0.0182113051194495
2015,AUT,reading_score,hisei,corr,0.328218875399629
2015,AUT,reading_score,hisei,corr_se,0.0170714609219195
2015,AUT,escs,hisei,corr,0.787197053775544
2015,AUT,escs,hisei,corr_se,3.91963848100664e-05
2015,BEL,math_score,reading_score,corr,0.841027598665045
2015,BEL,math_score,reading_score,corr_se,0.006760044547696
2015,BEL,math_score,escs,corr,0.419878468791049
2015,BEL,math_score,escs,corr_se,0.00020927037932476
2015,BEL,math_score,hisei,corr,0.415465573179542
2015,BEL,math_score,hisei,corr_se,0.000178116290099438
2015,BEL,reading_score,escs,corr,0.420727356257171
2015,BEL,reading_score,escs,corr_se,0.0162259932996139
2015,BEL,reading_score,hisei,corr,0.413853095384067
2015,BEL,reading_score,hisei,corr_se,0.015221841943831
2015,BEL,escs,hisei,corr,0.839192238923703
2015,BEL,escs,hisei,corr_se,1.22457199654529e-05
2015,BGR,math_score,reading_score,corr,0.803909320593862
2015,BGR,math_score,reading_score,corr_se,0.0115043886879288
2015,BGR,math_score,escs,corr,0.411649469133725
2015,BGR,math_score,escs,corr_se,0.000336559061346637
2015,BGR,math_score,hisei,corr,0.399126700164779
2015,BGR,math_score,hisei,corr_se,0.000280144942236379
2015,BGR,reading_score,escs,corr,0.425379439440238
2015,BGR,reading_score,escs,corr_se,0.0190775080951002
2015,BGR,reading_score,hisei,corr,0.42653919284542
2015,BGR,reading_score,hisei,corr_se,0.0183717689925477
2015,BGR,escs,hisei,corr,0.818206382200141
2015,BGR,escs,hisei,corr_se,4.07694303224022e-05
2015,CZE,math_score,reading_score,corr,0.838315053227391
2015,CZE,math_score,reading_score,corr_se,0.00766932332244162
2015,CZE,math_score,escs,corr,0
2015,CZE,math_score,escs,corr_se,
